Title,URL,Description
Jerry Bruckheimer,https://screendrafts.fandom.com/wiki/Jerry_Bruckheimer,"**""Jerry Bruckheimer""** is the 123rd episode of Screen Drafts . Guest G.M.s Phil Iscove and Kenny Neibart selected the seven best movies produced by Jerry Bruckheimer."
Jerry Bruckheimer,https://screendrafts.fandom.com/wiki/Jerry_Bruckheimer,"**""Jerry Bruckheimer""** is the 123rd episode of Screen Drafts . Guest G.M.s Phil Iscove and Kenny Neibart selected the seven best movies produced by Jerry Bruckheimer."
Jim Henson,https://screendrafts.fandom.com/wiki/Jim_Henson,"**""Jim Henson""** is the 79th episode of Screen Drafts . Guest G.M.s Griffin Newman and J.D. Amato selected the seven best movies connected to Jim Henson.

Labyrinth and The Muppet Movie joined the Marquee of Fame with this episode."
Jim Henson,https://screendrafts.fandom.com/wiki/Jim_Henson,"**""Jim Henson""** is the 79th episode of Screen Drafts . Guest G.M.s Griffin Newman and J.D. Amato selected the seven best movies connected to Jim Henson.

Labyrinth and The Muppet Movie joined the Marquee of Fame with this episode."
Jodie Foster,https://screendrafts.fandom.com/wiki/Jodie_Foster,"**""Jodie Foster""** is the 273rd episode of Screen Drafts . Guest G.M.s Erik Anderson and Jacqueline Coley selected the seven best movies starring, written or directed by Jodie Foster."
Jodie Foster,https://screendrafts.fandom.com/wiki/Jodie_Foster,"**""Jodie Foster""** is the 273rd episode of Screen Drafts . Guest G.M.s Erik Anderson and Jacqueline Coley selected the seven best movies starring, written or directed by Jodie Foster."
Joel Schumacher mini-Mega,https://screendrafts.fandom.com/wiki/Joel_Schumacher_mini-Mega,"**""Joel Schumacher mini-Mega""** is the 285th episode of Screen Drafts . Guest G.M.s Louis Peitzman and Joe Reid selected the nine best films directed by Joel Schumacher."
Joel Schumacher mini-Mega,https://screendrafts.fandom.com/wiki/Joel_Schumacher_mini-Mega,"**""Joel Schumacher mini-Mega""** is the 285th episode of Screen Drafts . Guest G.M.s Louis Peitzman and Joe Reid selected the nine best films directed by Joel Schumacher."
John Carpenter Live,https://screendrafts.fandom.com/wiki/John_Carpenter_Live,"**""John Carpenter Live""** is the 47th episode of Screen Drafts . Guest G.M.s Joe Lynch and Drew McWeeny selected the seven best movies directed by John Carpenter.

In this episode Big Trouble in Little China entered the Marquee of Fame."
John Carpenter Live,https://screendrafts.fandom.com/wiki/John_Carpenter_Live,"**""John Carpenter Live""** is the 47th episode of Screen Drafts . Guest G.M.s Joe Lynch and Drew McWeeny selected the seven best movies directed by John Carpenter.

In this episode Big Trouble in Little China entered the Marquee of Fame."
John Grisham Super Draft,https://screendrafts.fandom.com/wiki/John_Grisham_Super_Draft,"**""John Grisham Super Draft""** is the 231st episode of Screen Drafts . Joe Reid , Liz Hannah and Kenny Neibart ranked the 11 films based on content created by author John Grisham."
John Grisham Super Draft,https://screendrafts.fandom.com/wiki/John_Grisham_Super_Draft,"**""John Grisham Super Draft""** is the 231st episode of Screen Drafts . Joe Reid , Liz Hannah and Kenny Neibart ranked the 11 films based on content created by author John Grisham."
John Patrick Shanley Super Draft,https://screendrafts.fandom.com/wiki/John_Patrick_Shanley_Super_Draft,"**""John Patrick Shanley""** is the 333nd episode of Screen Drafts . Guest G.M.s Drew McWeeny and Jordan Crucchiola ranked the nine theatrical films from writer/ director John Patrick Shanley.

Congo, Moonstruck, and Joe Versus the Volcano all joined the Marquee of Fame in this episode, while Doubt was the 134th film to achieve a Hat Trick."
John Patrick Shanley Super Draft,https://screendrafts.fandom.com/wiki/John_Patrick_Shanley_Super_Draft,"**""John Patrick Shanley""** is the 333nd episode of Screen Drafts . Guest G.M.s Drew McWeeny and Jordan Crucchiola ranked the nine theatrical films from writer/ director John Patrick Shanley.

Congo, Moonstruck, and Joe Versus the Volcano all joined the Marquee of Fame in this episode, while Doubt was the 134th film to achieve a Hat Trick."
John Waters,https://screendrafts.fandom.com/wiki/John_Waters,"**""John Waters""** is the 189th episode of Screen Drafts . Guest G.M.s Jason Shawhan and Billy Ray Brewton selected the seven best movies directed by John Waters."
John Waters,https://screendrafts.fandom.com/wiki/John_Waters,"**""John Waters""** is the 189th episode of Screen Drafts . Guest G.M.s Jason Shawhan and Billy Ray Brewton selected the seven best movies directed by John Waters."
John Woo,https://screendrafts.fandom.com/wiki/John_Woo,"**""John Woo""** is the 113th episode of Screen Drafts . Guest G.M.s David Chen and Dan Trachtenberg selected the seven best movies directed by John Woo."
John Woo,https://screendrafts.fandom.com/wiki/John_Woo,"**""John Woo""** is the 113th episode of Screen Drafts . Guest G.M.s David Chen and Dan Trachtenberg selected the seven best movies directed by John Woo."
Judy Garland,https://screendrafts.fandom.com/wiki/Judy_Garland,"**""Judy Garland""** is the 260th episode of Screen Drafts . Guest G.M.s Oriana Nudo and Maureen Lee Lenker selected the seven best movies starring Judy Garland."
Judy Garland,https://screendrafts.fandom.com/wiki/Judy_Garland,"**""Judy Garland""** is the 260th episode of Screen Drafts . Guest G.M.s Oriana Nudo and Maureen Lee Lenker selected the seven best movies starring Judy Garland."
Jukebox Musicals,https://screendrafts.fandom.com/wiki/Jukebox_Musicals,"**""Jukebox Musicals""** is the 235th episode of Screen Drafts . Guest G.M.s Louis Peitzman and Oriana Nudo selected the seven best musicals featuring already existing songs."
Jukebox Musicals,https://screendrafts.fandom.com/wiki/Jukebox_Musicals,"**""Jukebox Musicals""** is the 235th episode of Screen Drafts . Guest G.M.s Louis Peitzman and Oriana Nudo selected the seven best musicals featuring already existing songs."
Juliette Binoche mini-Mega,https://screendrafts.fandom.com/wiki/Juliette_Binoche_mini-Mega,"**""'Juliette Binoche mini-Mega""** is the 263rd episode of Screen Drafts . Guest G.M.s Thomas Grabinski joined Commissioner Clay Keller and Co-Commissioner Ryan Marker in selecting the 13 best movies starring Juliette Binoche."
Juliette Binoche mini-Mega,https://screendrafts.fandom.com/wiki/Juliette_Binoche_mini-Mega,"**""'Juliette Binoche mini-Mega""** is the 263rd episode of Screen Drafts . Guest G.M.s Thomas Grabinski joined Commissioner Clay Keller and Co-Commissioner Ryan Marker in selecting the 13 best movies starring Juliette Binoche."
July 4th Weekend,https://screendrafts.fandom.com/wiki/July_4th_Weekend,"**""July 4th Weekend""** is the 85th episode of Screen Drafts . Guest G.M.s Alison Willmore and Adam B. Vary selected the seven best movies released on the weekend of July 4th in the United States. Darren Franich served as Guest Co-Commissioner ."
July 4th Weekend,https://screendrafts.fandom.com/wiki/July_4th_Weekend,"**""July 4th Weekend""** is the 85th episode of Screen Drafts . Guest G.M.s Alison Willmore and Adam B. Vary selected the seven best movies released on the weekend of July 4th in the United States. Darren Franich served as Guest Co-Commissioner ."
Jurassic Park / World mini-Super Draft,https://screendrafts.fandom.com/wiki/Jurassic_Park_/_World_mini-Super_Draft,"**""Jurassic Park / World mini-Super Draft""** is the 5th episode of Screen Drafts Patreon Franchise mini-Super Drafts . Clay Keller and Ryan Marker ranked the then five movies of the Jurassic Park and World franchise. Billy Ray Brewton joined for trivia with a chance to determine not only the draft order, but the next title to enter the poll; however, he was handily defeated by Clay during trivia."
Jurassic Park / World mini-Super Draft,https://screendrafts.fandom.com/wiki/Jurassic_Park_/_World_mini-Super_Draft,"**""Jurassic Park / World mini-Super Draft""** is the 5th episode of Screen Drafts Patreon Franchise mini-Super Drafts . Clay Keller and Ryan Marker ranked the then five movies of the Jurassic Park and World franchise. Billy Ray Brewton joined for trivia with a chance to determine not only the draft order, but the next title to enter the poll; however, he was handily defeated by Clay during trivia."
Kathryn Bigelow Super Draft,https://screendrafts.fandom.com/wiki/Kathryn_Bigelow_Super_Draft,"**""Kathryn Bigelow Super Draft""** is the 327th episode of Screen Drafts . Guest G.M.s Eric Vespe and Mallory O'Meara ranked the ten theatrical films directed by Kathryn Bigelow."
Kathryn Bigelow Super Draft,https://screendrafts.fandom.com/wiki/Kathryn_Bigelow_Super_Draft,"**""Kathryn Bigelow Super Draft""** is the 327th episode of Screen Drafts . Guest G.M.s Eric Vespe and Mallory O'Meara ranked the ten theatrical films directed by Kathryn Bigelow."
Kelly Reichardt Super Draft,https://screendrafts.fandom.com/wiki/Kelly_Reichardt_Super_Draft,"**""Kelly Reichardt Super Draft""** is the 126th episode of Screen Drafts . Co-commissioner Ryan Marker and Guest G.M. Lucé Tomlin-Brenner ranked the entire seven film career of Kelly Reichardt."
Kelly Reichardt Super Draft,https://screendrafts.fandom.com/wiki/Kelly_Reichardt_Super_Draft,"**""Kelly Reichardt Super Draft""** is the 126th episode of Screen Drafts . Co-commissioner Ryan Marker and Guest G.M. Lucé Tomlin-Brenner ranked the entire seven film career of Kelly Reichardt."
Kidventure,https://screendrafts.fandom.com/wiki/Kidventure,"**""Kidventure""** is the 74th episode of Screen Drafts . Guest G.M.s Billy Ray Brewton and Graham Skipper selected the seven best adventure films about kids.

This drafted marked the third time E.T. the Extra-Terrestrial was selected."
Kidventure,https://screendrafts.fandom.com/wiki/Kidventure,"**""Kidventure""** is the 74th episode of Screen Drafts . Guest G.M.s Billy Ray Brewton and Graham Skipper selected the seven best adventure films about kids.

This drafted marked the third time E.T. the Extra-Terrestrial was selected."
Kirsten Dunst,https://screendrafts.fandom.com/wiki/Kirsten_Dunst,"**""Kirsten Dunst""** is the 205th episode of Screen Drafts . Guest G.M.s Phil Iscove and Dana Schwartz selected the seven best movies starring Kirsten Dunst."
Kirsten Dunst,https://screendrafts.fandom.com/wiki/Kirsten_Dunst,"**""Kirsten Dunst""** is the 205th episode of Screen Drafts . Guest G.M.s Phil Iscove and Dana Schwartz selected the seven best movies starring Kirsten Dunst."
Kristen Stewart,https://screendrafts.fandom.com/wiki/Kristen_Stewart,"**""Kristen Stewart""** is the 57th episode of Screen Drafts . Co-Commissioners Clay Keller and Ryan Marker selected the seven best movies starring Kristen Stewart.

Certain Women and Personal Shopper joined the Marquee of Fame in this episode."
Kristen Stewart,https://screendrafts.fandom.com/wiki/Kristen_Stewart,"**""Kristen Stewart""** is the 57th episode of Screen Drafts . Co-Commissioners Clay Keller and Ryan Marker selected the seven best movies starring Kristen Stewart.

Certain Women and Personal Shopper joined the Marquee of Fame in this episode."
Kubrick,https://screendrafts.fandom.com/wiki/Kubrick,"**""Kubrick""** is the 20th episode of Screen Drafts. Drafters Darren Franich and Jeff Jensen selected the seven best films by Stanley Kubrick ."
Kubrick,https://screendrafts.fandom.com/wiki/Kubrick,"**""Kubrick""** is the 20th episode of Screen Drafts. Drafters Darren Franich and Jeff Jensen selected the seven best films by Stanley Kubrick ."
Laura Dern,https://screendrafts.fandom.com/wiki/Laura_Dern,"**""Laura Dern""** is the 60th episode of Screen Drafts . Co-commissioner Ryan Marker and Guest G.M. Zoe Zelkind selected the seven best movies starring Laura Dern."
Laura Dern,https://screendrafts.fandom.com/wiki/Laura_Dern,"**""Laura Dern""** is the 60th episode of Screen Drafts . Co-commissioner Ryan Marker and Guest G.M. Zoe Zelkind selected the seven best movies starring Laura Dern."
Legacy Sequels,https://screendrafts.fandom.com/wiki/Legacy_Sequels,"**""Legacy Sequels""** is the 140th episode of Screen Drafts . Guest G.M.s Dave Gonzales and Neil Miller selected the seven best sequels released at least ten years after the original."
Legacy Sequels,https://screendrafts.fandom.com/wiki/Legacy_Sequels,"**""Legacy Sequels""** is the 140th episode of Screen Drafts . Guest G.M.s Dave Gonzales and Neil Miller selected the seven best sequels released at least ten years after the original."
Lesbians mini-Mega,https://screendrafts.fandom.com/wiki/Lesbians_mini-Mega,"**""Lesbians mini-Mega""** is the 286th episode of Screen Drafts . Guest G.M.s Libby Hill , Jordan Crucchiola and Emily St. James selected the 11 best films about lesbians."
Lesbians mini-Mega,https://screendrafts.fandom.com/wiki/Lesbians_mini-Mega,"**""Lesbians mini-Mega""** is the 286th episode of Screen Drafts . Guest G.M.s Libby Hill , Jordan Crucchiola and Emily St. James selected the 11 best films about lesbians."
Lorne Michaels,https://screendrafts.fandom.com/wiki/Lorne_Michaels,"**""Lorne Michaels""** is the 71st episode of Screen Drafts . Guest G.M.s Dave Schilling and Halle Kiefer selected the seven best movies produced by Lorne Michaels."
Lorne Michaels,https://screendrafts.fandom.com/wiki/Lorne_Michaels,"**""Lorne Michaels""** is the 71st episode of Screen Drafts . Guest G.M.s Dave Schilling and Halle Kiefer selected the seven best movies produced by Lorne Michaels."
Lucio Fulci,https://screendrafts.fandom.com/wiki/Lucio_Fulci,"**""Lucio Fulci""** is the 98th episode of Screen Drafts . Guest G.M.s Rebekah McKendry and Elric Kane selected the seven best movies from filmmaker Lucio Fulci.

This draft was the first appearance of the Lord Bullingdon Rule during trivia on the main feed."
Lucio Fulci,https://screendrafts.fandom.com/wiki/Lucio_Fulci,"**""Lucio Fulci""** is the 98th episode of Screen Drafts . Guest G.M.s Rebekah McKendry and Elric Kane selected the seven best movies from filmmaker Lucio Fulci.

This draft was the first appearance of the Lord Bullingdon Rule during trivia on the main feed."
Lynn Shelton Super Draft,https://screendrafts.fandom.com/wiki/Lynn_Shelton_Super_Draft,"**""Lynn Shelton Super Draft""** is the 274th episode of Screen Drafts . Guest G.M.s Lucé Tomlin-Brenner and Ryan Marker ranked the eight films of director Lynn Shelton."
Lynn Shelton Super Draft,https://screendrafts.fandom.com/wiki/Lynn_Shelton_Super_Draft,"**""Lynn Shelton Super Draft""** is the 274th episode of Screen Drafts . Guest G.M.s Lucé Tomlin-Brenner and Ryan Marker ranked the eight films of director Lynn Shelton."
M. Night Shyamalan Super Draft,https://screendrafts.fandom.com/wiki/M._Night_Shyamalan_Super_Draft,"**""M. Night Shyamalan Super Draft""** is the 182nd episode of Screen Drafts . Guest G.M.s Scott Beck , Bryan Woods , Jonathan Baker and Josh Baker ranked the 14 theatrically released films directed by M. Night Shyamalan."
M. Night Shyamalan Super Draft,https://screendrafts.fandom.com/wiki/M._Night_Shyamalan_Super_Draft,"**""M. Night Shyamalan Super Draft""** is the 182nd episode of Screen Drafts . Guest G.M.s Scott Beck , Bryan Woods , Jonathan Baker and Josh Baker ranked the 14 theatrically released films directed by M. Night Shyamalan."
Mad Scientist,https://screendrafts.fandom.com/wiki/Mad_Scientist,"**""Mad Scientist""** is the 154th episode of Screen Drafts . Guest G.M.s Graham Skipper and Halle Kiefer selected the seven best movies about mad scientists."
Mad Scientist,https://screendrafts.fandom.com/wiki/Mad_Scientist,"**""Mad Scientist""** is the 154th episode of Screen Drafts . Guest G.M.s Graham Skipper and Halle Kiefer selected the seven best movies about mad scientists."
Martin Scorsese Super Draft,https://screendrafts.fandom.com/wiki/Martin_Scorsese_Super_Draft,"**""Martin Scorsese Super Draft""** is the 264th episode of Screen Drafts . Across three parts, nine drafters ranked the 29 theatrical releases directed by Martin Scorsese, along with No Direction Home , which advanced from a special Patreon episode to the main draft.

In part one, Kenny Neibart, Phil Iscove and Emily St. James ranked the 30th through 21st films in Scorsese's filmography.

In part two Joe Reid, Katey Rich and Chris Feil ranked the 20th through 11th films from the remaining 20 titles, while Phil Iscove served as Guest Co-Commissioner.

In part three, Oriana Nudo, Bryan Cogman and Roxana Hadadi placed the remaining ten films. The episode is notable for having multiple veto overrides, the first over override of a veto awarded to the Patreon Members, and for the largest jump from a movie vetoed higher up the list, with The Age of Innocence jumping from No. 29 to No. 1 on the list."
Martin Scorsese Super Draft,https://screendrafts.fandom.com/wiki/Martin_Scorsese_Super_Draft,"**""Martin Scorsese Super Draft""** is the 264th episode of Screen Drafts . Across three parts, nine drafters ranked the 29 theatrical releases directed by Martin Scorsese, along with No Direction Home , which advanced from a special Patreon episode to the main draft.

In part one, Kenny Neibart, Phil Iscove and Emily St. James ranked the 30th through 21st films in Scorsese's filmography.

In part two Joe Reid, Katey Rich and Chris Feil ranked the 20th through 11th films from the remaining 20 titles, while Phil Iscove served as Guest Co-Commissioner.

In part three, Oriana Nudo, Bryan Cogman and Roxana Hadadi placed the remaining ten films. The episode is notable for having multiple veto overrides, the first over override of a veto awarded to the Patreon Members, and for the largest jump from a movie vetoed higher up the list, with The Age of Innocence jumping from No. 29 to No. 1 on the list."
Max von Sydow,https://screendrafts.fandom.com/wiki/Max_von_Sydow,"**""Max von Sydow""** is the 69th episode of Screen Drafts . Guest G.M.s Bryan Cogman and Billy Ray Brewton selected the seven best movies starring Max von Sydow.

This episode was originally intended as a Patreon only release; however, the COVID-19 lockdowns meant that it was released as a regular episode."
Max von Sydow,https://screendrafts.fandom.com/wiki/Max_von_Sydow,"**""Max von Sydow""** is the 69th episode of Screen Drafts . Guest G.M.s Bryan Cogman and Billy Ray Brewton selected the seven best movies starring Max von Sydow.

This episode was originally intended as a Patreon only release; however, the COVID-19 lockdowns meant that it was released as a regular episode."
MCU Phase 4 Super Draft,https://screendrafts.fandom.com/wiki/MCU_Phase_4_Super_Draft,"**""MCU Phase 4 Super Draft""** is the 213th episode of Screen Drafts . Guest G.M.s Louis Peitzman , Devan Coggan , Chancellor Agard and Adam B. Vary ranked the 16 movies and television program seasons from Phase 4 of the Marvel Cinematic Universe .

This is (much to Alan Sepinwall's consternation) the first draft to feature seasons of television programs to be made eligible, and Clay Keller introduced a new rule, the Feige Dispensation. Named for Marvel Studios President Kevin Feige, it allows for television programs and movies to be played on the same draft, provided they are a part of the Marvel Cinematic Universe, produced by Feige and the Dispensation has been invoked for the draft in question."
MCU Phase 4 Super Draft,https://screendrafts.fandom.com/wiki/MCU_Phase_4_Super_Draft,"**""MCU Phase 4 Super Draft""** is the 213th episode of Screen Drafts . Guest G.M.s Louis Peitzman , Devan Coggan , Chancellor Agard and Adam B. Vary ranked the 16 movies and television program seasons from Phase 4 of the Marvel Cinematic Universe .

This is (much to Alan Sepinwall's consternation) the first draft to feature seasons of television programs to be made eligible, and Clay Keller introduced a new rule, the Feige Dispensation. Named for Marvel Studios President Kevin Feige, it allows for television programs and movies to be played on the same draft, provided they are a part of the Marvel Cinematic Universe, produced by Feige and the Dispensation has been invoked for the draft in question."
MCU Super Draft,https://screendrafts.fandom.com/wiki/MCU_Super_Draft,"**""MCU Super Draft""** is the 23nd episode of Screen Drafts and the first Super Draft . Drafters Clay Keller , Ryan Marker , Darren Franich and Chancellor Agard ranked all 21 movies released in the MCU at that time."
MCU Super Draft,https://screendrafts.fandom.com/wiki/MCU_Super_Draft,"**""MCU Super Draft""** is the 23nd episode of Screen Drafts and the first Super Draft . Drafters Clay Keller , Ryan Marker , Darren Franich and Chancellor Agard ranked all 21 movies released in the MCU at that time."
Merchant / Ivory,https://screendrafts.fandom.com/wiki/Merchant_/_Ivory,"**""Merchant / Ivory""** is the 237th episode of Screen Drafts . Guest G.M.s Drea Clark and Guy Branum selected the seven best movies that were made by Ismail Merchant and James Ivory."
Merchant / Ivory,https://screendrafts.fandom.com/wiki/Merchant_/_Ivory,"**""Merchant / Ivory""** is the 237th episode of Screen Drafts . Guest G.M.s Drea Clark and Guy Branum selected the seven best movies that were made by Ismail Merchant and James Ivory."
Michael Crichton Super Draft,https://screendrafts.fandom.com/wiki/Michael_Crichton_Super_Draft,"**""Michael Crichton Super Draft""** is the 295th episode of Screen Drafts . Commissioner Clay Keller and Guest G.M.s Darrin Navarro and Billy Ray Brewton ranked the 22 movies (including the pilot episode of ER ) written, directed or adapted from a work by Michael Crichton. Bryan Cogman served as Guest Commissioner . The Mooch Rule was suspended for this draft."
Michael Crichton Super Draft,https://screendrafts.fandom.com/wiki/Michael_Crichton_Super_Draft,"**""Michael Crichton Super Draft""** is the 295th episode of Screen Drafts . Commissioner Clay Keller and Guest G.M.s Darrin Navarro and Billy Ray Brewton ranked the 22 movies (including the pilot episode of ER ) written, directed or adapted from a work by Michael Crichton. Bryan Cogman served as Guest Commissioner . The Mooch Rule was suspended for this draft."
Michael Mann Super Draft,https://screendrafts.fandom.com/wiki/Michael_Mann_Super_Draft,"**""Michael Mann Super Draft""** is the 293rd episode of Screen Drafts . Guest G.M.s Brandon Streussnig , Bilge Ebiri and Roxana Hadadi ranked the thirteen theatrically released films directed by Michael Mann."
Michael Mann Super Draft,https://screendrafts.fandom.com/wiki/Michael_Mann_Super_Draft,"**""Michael Mann Super Draft""** is the 293rd episode of Screen Drafts . Guest G.M.s Brandon Streussnig , Bilge Ebiri and Roxana Hadadi ranked the thirteen theatrically released films directed by Michael Mann."
Minnesota Mini-Mega,https://screendrafts.fandom.com/wiki/Minnesota_Mini-Mega,"**""Minnesota Mini-Mega""** is the 124th episode of Screen Drafts . Commissioner Clay Keller and Guest G.M.s Drea Clark and Darren Franich drafted the 11 best movies set in Minnesota."
Minnesota Mini-Mega,https://screendrafts.fandom.com/wiki/Minnesota_Mini-Mega,"**""Minnesota Mini-Mega""** is the 124th episode of Screen Drafts . Commissioner Clay Keller and Guest G.M.s Drea Clark and Darren Franich drafted the 11 best movies set in Minnesota."
Mission: Impossible Super Draft,https://screendrafts.fandom.com/wiki/Mission:_Impossible_Super_Draft,"**""Mission: Impossible Super Draft""** is the 328th episode of Screen Drafts . The Screen Drafts Legends Ryan Marker , Clay Keller , Billy Ray Brewton , Darren Franich , Graham Skipper , Bryan Cogman and Drea Clark ranked the eight movies of the Mission: Impossible series.

Rather than the standard blessings, each drafter had a single rabbit's foot, which could be used one as either a veto or a veto override. The rabbit's foot was also permitted to override a veto override; however, that functionality was never used."
Mission: Impossible Super Draft,https://screendrafts.fandom.com/wiki/Mission:_Impossible_Super_Draft,"**""Mission: Impossible Super Draft""** is the 328th episode of Screen Drafts . The Screen Drafts Legends Ryan Marker , Clay Keller , Billy Ray Brewton , Darren Franich , Graham Skipper , Bryan Cogman and Drea Clark ranked the eight movies of the Mission: Impossible series.

Rather than the standard blessings, each drafter had a single rabbit's foot, which could be used one as either a veto or a veto override. The rabbit's foot was also permitted to override a veto override; however, that functionality was never used."
Mistaken Identity,https://screendrafts.fandom.com/wiki/Mistaken_Identity,"**""Mistaken Identity""** is the 83rd episode of Screen Drafts . Guest G.M.s Drea Clark and Jordan Crucchiola selected the seven best movies involving a mistaken identity.

Life of Brian joined the Marquee of Fame with this episode."
Mistaken Identity,https://screendrafts.fandom.com/wiki/Mistaken_Identity,"**""Mistaken Identity""** is the 83rd episode of Screen Drafts . Guest G.M.s Drea Clark and Jordan Crucchiola selected the seven best movies involving a mistaken identity.

Life of Brian joined the Marquee of Fame with this episode."
Mixtape Movies,https://screendrafts.fandom.com/wiki/Mixtape_Movies,"**""Mixtape Movies""** is the 31st episode of Screen Drafts . Drafters Billy Ray Brewton and Darren Franich selected the seven best Mixtape Movies."
Mixtape Movies,https://screendrafts.fandom.com/wiki/Mixtape_Movies,"**""Mixtape Movies""** is the 31st episode of Screen Drafts . Drafters Billy Ray Brewton and Darren Franich selected the seven best Mixtape Movies."
Mothers & Daughters,https://screendrafts.fandom.com/wiki/Mothers_%26_Daughters,"**""Mothers & Daughters""** is the 78th episode of Screen Drafts . Guest G.M.s Maureen Lee Lenker and Oriana Nudo selected the seven best movies about mothers and daughters.

Mamma Mia! Here We Go Again became the seventh film to earn a Hat Trick."
Mothers & Daughters,https://screendrafts.fandom.com/wiki/Mothers_%26_Daughters,"**""Mothers & Daughters""** is the 78th episode of Screen Drafts . Guest G.M.s Maureen Lee Lenker and Oriana Nudo selected the seven best movies about mothers and daughters.

Mamma Mia! Here We Go Again became the seventh film to earn a Hat Trick."
Movies About Screenwriters,https://screendrafts.fandom.com/wiki/Movies_About_Screenwriters,"**""Movies About Screenwriters""** is the 168th episode of Screen Drafts . Guest G.M.s Jarrod Murray and Evan Dickson selected the seven best movies about screenwriters. Phil Iscove served as Guest Co-Commissioner ."
Movies About Screenwriters,https://screendrafts.fandom.com/wiki/Movies_About_Screenwriters,"**""Movies About Screenwriters""** is the 168th episode of Screen Drafts . Guest G.M.s Jarrod Murray and Evan Dickson selected the seven best movies about screenwriters. Phil Iscove served as Guest Co-Commissioner ."
Movies About Television,https://screendrafts.fandom.com/wiki/Movies_About_Television,"**""Movies About Television""** is the 131st episode of Screen Drafts . Guest G.M.s Mark Harris and Adam B. Vary selected the seven best films about television."
Movies About Television,https://screendrafts.fandom.com/wiki/Movies_About_Television,"**""Movies About Television""** is the 131st episode of Screen Drafts . Guest G.M.s Mark Harris and Adam B. Vary selected the seven best films about television."
MTV Movie Awards Best Kiss Winners,https://screendrafts.fandom.com/wiki/MTV_Movie_Awards_Best_Kiss_Winners,"**""MTV Movie Awards Best Kiss Winners""** is the 283rd episode of Screen Drafts . Guest G.M.s Ash Crossan and Kris Tapley selected the seven best films to win the MTV Movie Award for Best Kiss.

Moonlight became the first film to appear as No. 1 on three separate episodes."
MTV Movie Awards Best Kiss Winners,https://screendrafts.fandom.com/wiki/MTV_Movie_Awards_Best_Kiss_Winners,"**""MTV Movie Awards Best Kiss Winners""** is the 283rd episode of Screen Drafts . Guest G.M.s Ash Crossan and Kris Tapley selected the seven best films to win the MTV Movie Award for Best Kiss.

Moonlight became the first film to appear as No. 1 on three separate episodes."
Multiple Roles,https://screendrafts.fandom.com/wiki/Multiple_Roles,"**""Multiple Roles""** is the 26th episode of Screen Drafts . Drafters Jenn Wilson and Drea Clark selected the seven best films starring actors in multiple roles. In this episode both Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb and Mulholland Drive entered the Marquee of Fame ."
Multiple Roles,https://screendrafts.fandom.com/wiki/Multiple_Roles,"**""Multiple Roles""** is the 26th episode of Screen Drafts . Drafters Jenn Wilson and Drea Clark selected the seven best films starring actors in multiple roles. In this episode both Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb and Mulholland Drive entered the Marquee of Fame ."
Music Docs,https://screendrafts.fandom.com/wiki/Music_Docs,"**""Music Docs""** is the 230th episode of Screen Drafts . Billy Ray Brewton and Marya Gates selected the seven best music documentaries. Concert films were excluded from the draft. It was the first documentary only draft."
Music Docs,https://screendrafts.fandom.com/wiki/Music_Docs,"**""Music Docs""** is the 230th episode of Screen Drafts . Billy Ray Brewton and Marya Gates selected the seven best music documentaries. Concert films were excluded from the draft. It was the first documentary only draft."
NASA,https://screendrafts.fandom.com/wiki/NASA,"**""NASA""** is the 169th episode of Screen Drafts . Guest G.M.s Alan Sepinwall and Linda Holmes selected the seven best movies about NASA."
NASA,https://screendrafts.fandom.com/wiki/NASA,"**""NASA""** is the 169th episode of Screen Drafts . Guest G.M.s Alan Sepinwall and Linda Holmes selected the seven best movies about NASA."
Natalie Portman,https://screendrafts.fandom.com/wiki/Natalie_Portman,"**""Natalie Portman""** is the 281st episode of Screen Drafts . Guest G.M.s Dana Schwartz and Phil Iscove selected the seven best films starring Natalie Portman. This draft serves as a sequel draft to Winona Ryder , Kirsten Dunst and Anne Hathaway ."
Natalie Portman,https://screendrafts.fandom.com/wiki/Natalie_Portman,"**""Natalie Portman""** is the 281st episode of Screen Drafts . Guest G.M.s Dana Schwartz and Phil Iscove selected the seven best films starring Natalie Portman. This draft serves as a sequel draft to Winona Ryder , Kirsten Dunst and Anne Hathaway ."
Natalie Wood,https://screendrafts.fandom.com/wiki/Natalie_Wood,"**""Natalie Wood""** is the 139th episode of Screen Drafts . Guest G.M.s Maureen Lee Lenker and Oriana Nudo selected the seven best movies starring Natalie Wood."
Natalie Wood,https://screendrafts.fandom.com/wiki/Natalie_Wood,"**""Natalie Wood""** is the 139th episode of Screen Drafts . Guest G.M.s Maureen Lee Lenker and Oriana Nudo selected the seven best movies starring Natalie Wood."
New Camp Classics,https://screendrafts.fandom.com/wiki/New_Camp_Classics,"**""New Camp Classics""** is the 76th episode of Screen Drafts . Guest G.M.s Bethy Squires and Jocey Coffman selected the seven best 'camp' movies released since 1990.

Point Break became the 60th film to join the Marquee of Fame."
New Camp Classics,https://screendrafts.fandom.com/wiki/New_Camp_Classics,"**""New Camp Classics""** is the 76th episode of Screen Drafts . Guest G.M.s Bethy Squires and Jocey Coffman selected the seven best 'camp' movies released since 1990.

Point Break became the 60th film to join the Marquee of Fame."
