drafter_id,draft_id
1ea64225-2ea5-4dc3-8ba5-1e85e09835f6,68e35ab4-4a07-4179-883f-6fe9ce3a0f1d
ca18dc40-b3bd-4914-ae6d-428820352998,68e35ab4-4a07-4179-883f-6fe9ce3a0f1d
86635f22-34e5-4db8-98f1-01adcae05f60,68e35ab4-4a07-4179-883f-6fe9ce3a0f1d
ebc9cb8b-e5eb-46b1-b8a5-667fc8c17726,68e35ab4-4a07-4179-883f-6fe9ce3a0f1d
cab1d045-e789-4be8-a974-981204dee5c3,88a1fdc5-1551-4354-83de-cbb45eed125c
4bf3b1d6-57be-431f-915b-0d4c3654671e,88a1fdc5-1551-4354-83de-cbb45eed125c
2f961c40-15b7-43e9-895f-045fbee2b2e3,a91a6e7e-d2bc-44f8-bbc3-f4dc57127910
d161375a-334b-4d13-b311-f66604f0fdf4,a91a6e7e-d2bc-44f8-bbc3-f4dc57127910
997d2284-f252-4fbd-89d4-78a08c3466bc,dce54f7e-bddd-41b8-90eb-4c68d47f5f80
0d0adff2-005c-4eac-91f0-33e127d743b0,dce54f7e-bddd-41b8-90eb-4c68d47f5f80
76476f3e-5719-48ef-9b7c-6411b7b1a44c,47aa102a-71e4-49c7-8d98-db0c0904dde3
e57f9c4b-a319-49cb-92f3-fe83806a94e5,47aa102a-71e4-49c7-8d98-db0c0904dde3
6aae0c1f-3a91-4654-80ea-42213327be71,451f5dd2-6d01-4a34-a05d-9c569a9a03de
424f40ce-e68f-4f71-8ab9-327c973ff65a,451f5dd2-6d01-4a34-a05d-9c569a9a03de
56f27ee2-7254-40fc-b00a-93717ca3d3fa,600b2796-0f03-4eca-84f0-a696a4da0729
25ce3648-2aa4-4992-a379-003d561b81d4,600b2796-0f03-4eca-84f0-a696a4da0729
f84ec475-cba0-4525-a786-ccea39b90167,8615b1eb-5e08-4018-be57-49dea1724315
dde00453-0852-41eb-b978-80a39ef83ad0,8615b1eb-5e08-4018-be57-49dea1724315
85cf9842-6abe-4e64-8ed4-e6a4f40ecb03,8615b1eb-5e08-4018-be57-49dea1724315
0d0adff2-005c-4eac-91f0-33e127d743b0,b345decb-a7e5-4d0b-ba7d-5f2c521f93a0
731f7d23-eeae-4fd0-bb62-ac36e311e411,b345decb-a7e5-4d0b-ba7d-5f2c521f93a0
c1d4eec2-0cdf-4336-870c-12a4f0948fca,0754606f-4e74-4655-b3e8-ff567481e294
d95786b2-a811-48dc-bd18-b00b4d8738e8,0754606f-4e74-4655-b3e8-ff567481e294
86644ba4-bc9a-4d8d-8d85-354421ceadc6,6a26d062-d3c5-4436-bee6-b64603a6940a
33e94969-4945-4723-8966-1266889da3f0,6a26d062-d3c5-4436-bee6-b64603a6940a
c1d4eec2-0cdf-4336-870c-12a4f0948fca,a11b7caf-c1ed-4353-9534-f546410b8bfc
dc80cd3c-c597-4684-91b3-94c915ac329d,a11b7caf-c1ed-4353-9534-f546410b8bfc
5931091f-4c76-42d8-84dc-96bec9e3d597,a11b7caf-c1ed-4353-9534-f546410b8bfc
85cf9842-6abe-4e64-8ed4-e6a4f40ecb03,a11b7caf-c1ed-4353-9534-f546410b8bfc
28c02cfb-2949-4f42-b6a3-0a22674837f0,e85554eb-016c-4011-b736-d8dde5be866e
fbf2fa87-26b4-486a-9f65-654de3476e13,e85554eb-016c-4011-b736-d8dde5be866e
6b983673-ae3d-4b82-afbf-c46ec9b20ef8,de0a36c2-4fae-404d-ad19-5d00f23e6989
1472e9cc-4f46-44c8-b3b9-964944522c78,de0a36c2-4fae-404d-ad19-5d00f23e6989
4078e42b-928e-4423-947e-1d181db517e6,af726a83-173b-4c09-9d45-e8253f9de0e9
07b722b6-a508-4fbe-b524-c12fff9b39e1,af726a83-173b-4c09-9d45-e8253f9de0e9
0d0adff2-005c-4eac-91f0-33e127d743b0,39eac0ae-a206-4fd4-beee-f9d6b257dfc0
48936fdb-8ffb-4838-912d-1056e380c836,39eac0ae-a206-4fd4-beee-f9d6b257dfc0
76476f3e-5719-48ef-9b7c-6411b7b1a44c,39eac0ae-a206-4fd4-beee-f9d6b257dfc0
669cebfa-73d4-494d-b3fb-8e8634548991,39eac0ae-a206-4fd4-beee-f9d6b257dfc0
62e46887-06d0-461f-98e3-bc243d7acb2d,eadc2778-07d3-45db-9e19-65b52a2e3234
59a05947-0a4c-4f15-904a-165106d0790a,eadc2778-07d3-45db-9e19-65b52a2e3234
91435349-16f2-4740-a107-f370aa0abdf4,b1626d79-83a0-4ba6-8fad-e390820d072d
4e2ff47a-135a-42c9-8f9b-05977ff60d6f,b1626d79-83a0-4ba6-8fad-e390820d072d
dde00453-0852-41eb-b978-80a39ef83ad0,d0113431-158d-4b47-8a85-c8d273dab112
c1d4eec2-0cdf-4336-870c-12a4f0948fca,d0113431-158d-4b47-8a85-c8d273dab112
f84ec475-cba0-4525-a786-ccea39b90167,d0113431-158d-4b47-8a85-c8d273dab112
e0253429-3966-47e5-becd-edbf408a5b5d,b32b2777-584f-4b90-9af6-e3a327631c52
3d5bf71d-738e-4536-9a45-cdaea806dd7a,b32b2777-584f-4b90-9af6-e3a327631c52
997d2284-f252-4fbd-89d4-78a08c3466bc,253b856d-459e-44da-afeb-a1b03ee53a43
7c580ed3-30b0-49a5-b13c-00f9bcba7498,253b856d-459e-44da-afeb-a1b03ee53a43
76476f3e-5719-48ef-9b7c-6411b7b1a44c,aec7bb37-72ec-4a6e-9cb5-387978576fe7
32fcb99d-ca2a-4c2b-9b53-400d07492ef7,aec7bb37-72ec-4a6e-9cb5-387978576fe7
669cebfa-73d4-494d-b3fb-8e8634548991,b05fb914-d305-4307-90fd-5d7fe6b471ce
c8f2614b-396b-4403-baf3-988ef537ba7f,b05fb914-d305-4307-90fd-5d7fe6b471ce
0e83aaac-96fc-4487-820f-71d90c7816a4,2f0b45bf-e1f4-45cb-944e-fccee2d0dcdb
beeaa25d-c851-477a-8c2e-b427e2537aaf,2f0b45bf-e1f4-45cb-944e-fccee2d0dcdb
f7a79ea8-1763-4abd-b549-cf0977d9fe63,50f9b683-a1cc-4737-8a78-8dbadacb2db5
86759d9f-5613-4578-b74d-14f80217c675,50f9b683-a1cc-4737-8a78-8dbadacb2db5
85cf9842-6abe-4e64-8ed4-e6a4f40ecb03,56416e2b-bae6-469a-b6eb-4fe5909ae1c8
0d0adff2-005c-4eac-91f0-33e127d743b0,56416e2b-bae6-469a-b6eb-4fe5909ae1c8
382d9808-f55e-46ee-92d0-c61c9e4aaa4f,c669c00a-0ad1-4ea7-8011-ec7ce1cc3ef5
112f7fbb-4e1f-4e30-8ffd-4c2e5f9ff468,c669c00a-0ad1-4ea7-8011-ec7ce1cc3ef5
c1d4eec2-0cdf-4336-870c-12a4f0948fca,efb7cf0f-e8ff-49c1-80ee-8392a7bb83ea
5b0c2434-932f-497b-8e37-861b4cd5e81a,efb7cf0f-e8ff-49c1-80ee-8392a7bb83ea
5931091f-4c76-42d8-84dc-96bec9e3d597,bf9d9ebf-a513-480b-85b7-94c448b1b689
bf4a95ad-0cc5-4f36-a53a-1495b26ee2f5,bf9d9ebf-a513-480b-85b7-94c448b1b689
cab1d045-e789-4be8-a974-981204dee5c3,783cd350-251b-40d2-a82a-1e19530e3ac4
997d2284-f252-4fbd-89d4-78a08c3466bc,783cd350-251b-40d2-a82a-1e19530e3ac4
28c02cfb-2949-4f42-b6a3-0a22674837f0,783cd350-251b-40d2-a82a-1e19530e3ac4
1a90a927-6e9b-41c7-b6bf-e411d057a3ee,783cd350-251b-40d2-a82a-1e19530e3ac4
669cebfa-73d4-494d-b3fb-8e8634548991,faab1d5b-7e9a-41ac-a0fc-aa7f3a5f7fc2
48936fdb-8ffb-4838-912d-1056e380c836,faab1d5b-7e9a-41ac-a0fc-aa7f3a5f7fc2
a23c4a80-81ff-471e-8ee4-d522e7ba35c2,697fbe03-80e3-4abb-a833-6ae90ec62ec2
f0d9e370-4a3f-4382-9376-fa326b36fe43,697fbe03-80e3-4abb-a833-6ae90ec62ec2
9177cf93-d350-4ffc-80fb-60bbbdd49da7,2d2d935b-6173-430e-9fbd-2a4e8645b823
5d8b0d85-89ce-4933-8847-c4f6a8b64cc9,2d2d935b-6173-430e-9fbd-2a4e8645b823
e1c8d40b-ac45-4a1d-b118-ed64d03cb899,77c28491-cb2f-4f02-8731-a2dbcd344918
d8ae550d-2a00-46b5-882c-12f74e91619b,77c28491-cb2f-4f02-8731-a2dbcd344918
32fcb99d-ca2a-4c2b-9b53-400d07492ef7,bed16451-5501-4af8-9497-770383430bb5
17a61cb8-6c29-4ffd-9875-9f391c915884,bed16451-5501-4af8-9497-770383430bb5
76db1740-d667-4f0d-ba8c-f2d72a41bbee,e1647c90-8118-4c32-8ace-3af5f395be35
5931091f-4c76-42d8-84dc-96bec9e3d597,e1647c90-8118-4c32-8ace-3af5f395be35
25ce3648-2aa4-4992-a379-003d561b81d4,e1647c90-8118-4c32-8ace-3af5f395be35
5931091f-4c76-42d8-84dc-96bec9e3d597,91a4ffcf-2c95-4563-90f1-2769f72c575c
58207226-03a8-4883-bf00-338eb5124042,91a4ffcf-2c95-4563-90f1-2769f72c575c
76476f3e-5719-48ef-9b7c-6411b7b1a44c,d6b22e85-139b-40ee-a152-d0ae2f3ce226
01053011-baf5-4f62-96d6-de75a18ec5b1,d6b22e85-139b-40ee-a152-d0ae2f3ce226
112f7fbb-4e1f-4e30-8ffd-4c2e5f9ff468,9cb66ce6-348c-4be8-ab7d-ad3bf2ee101a
dde00453-0852-41eb-b978-80a39ef83ad0,9cb66ce6-348c-4be8-ab7d-ad3bf2ee101a
ea588efb-240a-4c6d-a634-d3d8dab4d75c,9cb66ce6-348c-4be8-ab7d-ad3bf2ee101a
d161375a-334b-4d13-b311-f66604f0fdf4,d8f91d3d-d590-4bec-9db0-9acbc6718888
6fac4a5d-c270-4c1f-8da7-48a6f5d8f407,d8f91d3d-d590-4bec-9db0-9acbc6718888
81937b1d-0621-4f38-b962-a4c1e476911c,d8f91d3d-d590-4bec-9db0-9acbc6718888
0d0adff2-005c-4eac-91f0-33e127d743b0,d8f91d3d-d590-4bec-9db0-9acbc6718888
997d2284-f252-4fbd-89d4-78a08c3466bc,d8f91d3d-d590-4bec-9db0-9acbc6718888
67f82619-a5c5-4d70-8641-622d5e649a41,f3f8f799-d395-4e53-97f2-7514d0daf536
cbcdf40c-3876-4102-b91f-0b18a9dc567e,f3f8f799-d395-4e53-97f2-7514d0daf536
6b983673-ae3d-4b82-afbf-c46ec9b20ef8,26b1018c-10cc-444a-996c-d7a50fceb2f8
1472e9cc-4f46-44c8-b3b9-964944522c78,26b1018c-10cc-444a-996c-d7a50fceb2f8
07b722b6-a508-4fbe-b524-c12fff9b39e1,4a518229-113a-4f2f-a687-1678c1b8bab2
79e58600-eac5-445e-916f-43d8b37547f2,4a518229-113a-4f2f-a687-1678c1b8bab2
e7064842-a671-4129-b208-3ca9e5bec539,c48d94a8-10d6-4a98-8b0e-cfb9f0be67ff
2dd0fe35-c4c6-4c15-a9f8-272ba3ad34c2,c48d94a8-10d6-4a98-8b0e-cfb9f0be67ff
25ce3648-2aa4-4992-a379-003d561b81d4,22052206-bc08-4dc7-aba7-a10bf5b5f7ce
56f27ee2-7254-40fc-b00a-93717ca3d3fa,22052206-bc08-4dc7-aba7-a10bf5b5f7ce
e033d8ec-2723-4973-bbfb-4eadabfe9192,e21637af-828a-4793-9ae0-1ebb8122c11f
433692bd-f082-4fbb-a4cf-bd4a5b2b5aa9,e21637af-828a-4793-9ae0-1ebb8122c11f
5e366144-9cc7-46a7-a6c5-59405e742735,23dc7540-0b19-42f0-9471-479332a585a5
4bf3b1d6-57be-431f-915b-0d4c3654671e,23dc7540-0b19-42f0-9471-479332a585a5
c1d4eec2-0cdf-4336-870c-12a4f0948fca,d36f97b6-d6a0-4741-b06e-bccfbfdb621e
f84ec475-cba0-4525-a786-ccea39b90167,d36f97b6-d6a0-4741-b06e-bccfbfdb621e
c8f2614b-396b-4403-baf3-988ef537ba7f,df598849-e608-45e2-a21f-5f64272a783c
c1d4eec2-0cdf-4336-870c-12a4f0948fca,df598849-e608-45e2-a21f-5f64272a783c
bf4a95ad-0cc5-4f36-a53a-1495b26ee2f5,fe602d29-5351-41ff-9ee4-589051c13728
7a2992b9-756a-47b7-8274-6dfd8a9869a3,fe602d29-5351-41ff-9ee4-589051c13728
5931091f-4c76-42d8-84dc-96bec9e3d597,0baf1697-4f58-476e-8c6e-fed56dd63109
112f7fbb-4e1f-4e30-8ffd-4c2e5f9ff468,0baf1697-4f58-476e-8c6e-fed56dd63109
76476f3e-5719-48ef-9b7c-6411b7b1a44c,0baf1697-4f58-476e-8c6e-fed56dd63109
56a23e51-a35e-43b4-8b4c-1856250eab11,4e8b675c-a2d6-4611-a6ce-850710482afb
8121013e-3a45-4d36-b82e-193ae6579070,4e8b675c-a2d6-4611-a6ce-850710482afb
7c580ed3-30b0-49a5-b13c-00f9bcba7498,8c757241-8b40-4e21-8335-e66507ab3849
b14387ef-2041-4846-bc61-ae73b64ecc48,8c757241-8b40-4e21-8335-e66507ab3849
cab1d045-e789-4be8-a974-981204dee5c3,677c1b04-67be-4e08-b35a-8e92105e77fe
4bf3b1d6-57be-431f-915b-0d4c3654671e,677c1b04-67be-4e08-b35a-8e92105e77fe
3e0f56cf-c842-4910-a446-408c9829f260,c3deb2bf-e222-4850-a561-903b9e0affc2
dc80cd3c-c597-4684-91b3-94c915ac329d,c3deb2bf-e222-4850-a561-903b9e0affc2
58da69ee-15ed-46f1-a8e2-d89feccd768f,4a7db6e5-4876-4d77-8ceb-145405bfdfe6
ac2e430e-9d88-4d08-8a4f-b0947145517c,4a7db6e5-4876-4d77-8ceb-145405bfdfe6
441c52fa-7397-4748-82bc-7585c4e21bfe,69951fdc-89e4-4d4f-90e1-a37afb8db8d7
5e13a296-d8c0-4943-a788-1090377d27f5,69951fdc-89e4-4d4f-90e1-a37afb8db8d7
1a90a927-6e9b-41c7-b6bf-e411d057a3ee,323f3d10-46aa-4b02-b415-b2c78ffedc35
112f7fbb-4e1f-4e30-8ffd-4c2e5f9ff468,323f3d10-46aa-4b02-b415-b2c78ffedc35
8da51512-df62-4aa1-8b07-7f6ab848c7bf,323f3d10-46aa-4b02-b415-b2c78ffedc35
c1d4eec2-0cdf-4336-870c-12a4f0948fca,323f3d10-46aa-4b02-b415-b2c78ffedc35
4cd26c5a-73c9-4a20-a7dd-37c836761f5b,a99a2240-6c8a-4ebf-8b02-78ba9d57178a
32fcb99d-ca2a-4c2b-9b53-400d07492ef7,a99a2240-6c8a-4ebf-8b02-78ba9d57178a
a23c4a80-81ff-471e-8ee4-d522e7ba35c2,5738014a-5108-4f0b-8598-c50c37a324cd
e42e2550-1b57-4e53-bf7e-3962c3435d86,5738014a-5108-4f0b-8598-c50c37a324cd
c8f2614b-396b-4403-baf3-988ef537ba7f,63388810-2643-41d2-9a69-1c93651bf3e4
85cf9842-6abe-4e64-8ed4-e6a4f40ecb03,63388810-2643-41d2-9a69-1c93651bf3e4
5931091f-4c76-42d8-84dc-96bec9e3d597,63388810-2643-41d2-9a69-1c93651bf3e4
f84ec475-cba0-4525-a786-ccea39b90167,63388810-2643-41d2-9a69-1c93651bf3e4
2555ce40-51a1-4639-af7a-74af914051db,defa306e-1bd4-440a-9ff5-1d9af35cbe9d
28c02cfb-2949-4f42-b6a3-0a22674837f0,defa306e-1bd4-440a-9ff5-1d9af35cbe9d
0b16d2f9-7be2-4fc5-adf5-eb53e811b3b7,c7321f65-ffc3-431e-88cb-339b7a79b841
85cf9842-6abe-4e64-8ed4-e6a4f40ecb03,c7321f65-ffc3-431e-88cb-339b7a79b841
2a4c7755-b2ad-4c4b-857d-93a4dc238d42,c25dd6a1-0ee3-4334-833c-7952bcfb78fe
3fcf368d-f9b3-4f63-a2c8-b76013693d3d,c25dd6a1-0ee3-4334-833c-7952bcfb78fe
7d2ee542-c916-46b4-9156-362201168cde,85efd689-b8d0-48d7-a7c9-39f1814d38ee
dbbfb3cf-9a80-42ec-a296-540bc30dbb3d,85efd689-b8d0-48d7-a7c9-39f1814d38ee
d7964af7-9eb5-4ba3-bd26-534a001a75e5,85efd689-b8d0-48d7-a7c9-39f1814d38ee
c7e3f61b-b2a8-472d-8175-10d991a6b59a,85efd689-b8d0-48d7-a7c9-39f1814d38ee
dde00453-0852-41eb-b978-80a39ef83ad0,72eba291-b6fe-4e1c-aa0d-faa5384b467b
0d0adff2-005c-4eac-91f0-33e127d743b0,72eba291-b6fe-4e1c-aa0d-faa5384b467b
76476f3e-5719-48ef-9b7c-6411b7b1a44c,6f6ebb18-1b60-4027-bc68-3d4403b05e2f
c39ab7a8-63eb-4f28-b368-527c59b74115,6f6ebb18-1b60-4027-bc68-3d4403b05e2f
7c580ed3-30b0-49a5-b13c-00f9bcba7498,63627fba-b871-4640-88df-4edde83984e6
e44fcbb4-4446-4edb-b4ba-d4031f18a361,63627fba-b871-4640-88df-4edde83984e6
126436e6-ff5a-4260-a4a9-1a78d12ef95e,8a3d1569-fde9-45a8-96e9-414343cd9204
904bef4b-1c24-4e48-a139-8bac7b18d9ae,8a3d1569-fde9-45a8-96e9-414343cd9204
f84ec475-cba0-4525-a786-ccea39b90167,ec526468-89f5-4b7c-bd21-ecce07853220
cab1d045-e789-4be8-a974-981204dee5c3,ec526468-89f5-4b7c-bd21-ecce07853220
e0253429-3966-47e5-becd-edbf408a5b5d,ec526468-89f5-4b7c-bd21-ecce07853220
b7ac3621-c2ce-4745-96cf-8ba2a64f4798,ec526468-89f5-4b7c-bd21-ecce07853220
56f27ee2-7254-40fc-b00a-93717ca3d3fa,3eacfbe9-0089-48bd-90cb-a8ce1bb72f16
25ce3648-2aa4-4992-a379-003d561b81d4,3eacfbe9-0089-48bd-90cb-a8ce1bb72f16
fb09770f-b207-4164-ba50-f1dc34338180,f6cd9fef-24ad-41a7-911d-e1f6067d56b7
5931091f-4c76-42d8-84dc-96bec9e3d597,f6cd9fef-24ad-41a7-911d-e1f6067d56b7
4078e42b-928e-4423-947e-1d181db517e6,aaf198a2-dd51-4c9f-a0e5-32e8053ae22f
07b722b6-a508-4fbe-b524-c12fff9b39e1,aaf198a2-dd51-4c9f-a0e5-32e8053ae22f
6b983673-ae3d-4b82-afbf-c46ec9b20ef8,80d44691-eb10-4d66-93a0-749294f77c07
ecdac64e-d96c-4910-8f21-f8e24ba4559e,80d44691-eb10-4d66-93a0-749294f77c07
ab477415-e450-40ca-b425-1acee94ad8b6,80d44691-eb10-4d66-93a0-749294f77c07
1472e9cc-4f46-44c8-b3b9-964944522c78,80d44691-eb10-4d66-93a0-749294f77c07
28c02cfb-2949-4f42-b6a3-0a22674837f0,ef933e38-5df1-4197-8075-1f64b1a46871
f1c4cacc-db52-4954-afa8-f0e14e61b8db,ef933e38-5df1-4197-8075-1f64b1a46871
b761306e-772c-47e9-a9a1-9e5c3bb3cf0f,f980e0d9-2ecc-4352-8198-6875f836fec5
86759d9f-5613-4578-b74d-14f80217c675,f980e0d9-2ecc-4352-8198-6875f836fec5
91435349-16f2-4740-a107-f370aa0abdf4,8220f8d0-5cde-40e3-b1a1-b1609e453d3a
997d2284-f252-4fbd-89d4-78a08c3466bc,8220f8d0-5cde-40e3-b1a1-b1609e453d3a
0d0adff2-005c-4eac-91f0-33e127d743b0,9f720d3d-2b15-43b3-ab81-a3aafa8d9603
54b5d488-fd38-4f85-9bb2-68c416490e2b,9f720d3d-2b15-43b3-ab81-a3aafa8d9603
7b1c5d9c-a0d1-494b-94da-abdda4d4fe3a,ebefe012-413c-4685-b9d1-70256a142d17
df9ac43f-f094-4987-9f6b-23e5b6f59efc,ebefe012-413c-4685-b9d1-70256a142d17
bcd19082-7c44-4ac7-8423-bcaa57e1b055,ebefe012-413c-4685-b9d1-70256a142d17
82f37e91-e879-4fb5-b13c-048d13ffb681,ebefe012-413c-4685-b9d1-70256a142d17
48936fdb-8ffb-4838-912d-1056e380c836,46c5bad0-f057-4dfe-aa9c-9ee63a594ce2
0d0adff2-005c-4eac-91f0-33e127d743b0,46c5bad0-f057-4dfe-aa9c-9ee63a594ce2
1a90a927-6e9b-41c7-b6bf-e411d057a3ee,d586fc24-6291-4521-a29b-fc6852e088a7
9958b24c-e9f1-45e1-95a3-21c24e45030b,d586fc24-6291-4521-a29b-fc6852e088a7
0831b806-50cd-4e24-b316-f1f1ce6a729a,d586fc24-6291-4521-a29b-fc6852e088a7
669cebfa-73d4-494d-b3fb-8e8634548991,f592eefe-cca9-47be-b89a-bd28c20ec5c0
c8f2614b-396b-4403-baf3-988ef537ba7f,f592eefe-cca9-47be-b89a-bd28c20ec5c0
cbcdf40c-3876-4102-b91f-0b18a9dc567e,7216c2d5-e176-4382-b048-10ac7ad25e1f
1f0736e5-1ddc-46bf-9fd7-8e0512bdfc65,7216c2d5-e176-4382-b048-10ac7ad25e1f
d95786b2-a811-48dc-bd18-b00b4d8738e8,0474d3c0-268d-47fc-9a29-44314c3e6480
c1d4eec2-0cdf-4336-870c-12a4f0948fca,0474d3c0-268d-47fc-9a29-44314c3e6480
76476f3e-5719-48ef-9b7c-6411b7b1a44c,1e598182-5797-48f3-a7fd-6262fd0d5a44
7d9d413f-92a3-4f44-9fec-1c333a231e48,1e598182-5797-48f3-a7fd-6262fd0d5a44
997d2284-f252-4fbd-89d4-78a08c3466bc,1e598182-5797-48f3-a7fd-6262fd0d5a44
60537c60-a725-4454-a946-d448a793d58d,1e598182-5797-48f3-a7fd-6262fd0d5a44
98619705-9f31-441d-ae8c-f0654ff5ec20,8cfedb6b-38b2-4d7a-ba6f-13ce1e8be7d7
fbd32f95-6cc9-4b15-80b1-ff7441aa226a,8cfedb6b-38b2-4d7a-ba6f-13ce1e8be7d7
56f27ee2-7254-40fc-b00a-93717ca3d3fa,8e7e454e-4acf-4d48-a57a-9b4427d00b83
6dbaaa42-3673-42a5-a368-94a5cb9e30f3,8e7e454e-4acf-4d48-a57a-9b4427d00b83
58207226-03a8-4883-bf00-338eb5124042,ebd431a3-7bec-4ae9-90aa-c25a7acd2891
5931091f-4c76-42d8-84dc-96bec9e3d597,ebd431a3-7bec-4ae9-90aa-c25a7acd2891
32fcb99d-ca2a-4c2b-9b53-400d07492ef7,99b55149-adb7-4ebd-becf-23959e854640
4cd26c5a-73c9-4a20-a7dd-37c836761f5b,99b55149-adb7-4ebd-becf-23959e854640
c7c0e0df-170f-4435-a66e-9d43ce04214e,99b55149-adb7-4ebd-becf-23959e854640
bb2ac86d-ad51-497a-b010-9e5a5a5f0f0d,03f83e2c-3925-41bd-90be-e8bb60dde23c
17a61cb8-6c29-4ffd-9875-9f391c915884,03f83e2c-3925-41bd-90be-e8bb60dde23c
cab1d045-e789-4be8-a974-981204dee5c3,fff98f66-b2ec-495b-a49b-9d5a671e8c24
aec19332-309f-4b28-8fbf-7a3ae68380a5,fff98f66-b2ec-495b-a49b-9d5a671e8c24
d3aba1c1-190c-4142-a667-b042496622f5,fff98f66-b2ec-495b-a49b-9d5a671e8c24
b1f67b91-0fee-47a9-92f9-57136c914647,fff98f66-b2ec-495b-a49b-9d5a671e8c24
dde00453-0852-41eb-b978-80a39ef83ad0,922208d2-4f92-45a9-abac-113b2171e5c3
079a31ff-980f-4958-ae11-8ecf5e6e5813,922208d2-4f92-45a9-abac-113b2171e5c3
5931091f-4c76-42d8-84dc-96bec9e3d597,dc9415c5-7cdc-48e9-9bd8-0c3f41d59a60
c1d4eec2-0cdf-4336-870c-12a4f0948fca,dc9415c5-7cdc-48e9-9bd8-0c3f41d59a60
669cebfa-73d4-494d-b3fb-8e8634548991,40536309-f349-44cc-ac31-88b11b218225
c8f2614b-396b-4403-baf3-988ef537ba7f,40536309-f349-44cc-ac31-88b11b218225
a9f85bd0-6a35-4eca-929c-26f187ca2dd8,40536309-f349-44cc-ac31-88b11b218225
07b722b6-a508-4fbe-b524-c12fff9b39e1,636c615a-3ae5-4045-930d-bea21f4b8dc7
8da51512-df62-4aa1-8b07-7f6ab848c7bf,636c615a-3ae5-4045-930d-bea21f4b8dc7
58da69ee-15ed-46f1-a8e2-d89feccd768f,636c615a-3ae5-4045-930d-bea21f4b8dc7
78a7164a-c3e6-4fee-afa8-9f00ef584c8f,636c615a-3ae5-4045-930d-bea21f4b8dc7
1472e9cc-4f46-44c8-b3b9-964944522c78,e529f6ed-1e70-4d50-b89e-61e1d9d5fff0
6b983673-ae3d-4b82-afbf-c46ec9b20ef8,e529f6ed-1e70-4d50-b89e-61e1d9d5fff0
b7ac3621-c2ce-4745-96cf-8ba2a64f4798,e529f6ed-1e70-4d50-b89e-61e1d9d5fff0
0d0adff2-005c-4eac-91f0-33e127d743b0,98f7d2c8-4acb-44d5-97cc-16ae7046b746
b476b293-07f6-44f3-9a86-9500dbcbf26e,98f7d2c8-4acb-44d5-97cc-16ae7046b746
76476f3e-5719-48ef-9b7c-6411b7b1a44c,d055c8f0-c2d4-48b8-a4d1-f2e188186528
a29821bc-6aa8-42c6-8d2d-faf270c87cd5,d055c8f0-c2d4-48b8-a4d1-f2e188186528
f84ec475-cba0-4525-a786-ccea39b90167,78b3013f-6bce-404d-96c3-f23bc45d1ac9
c1d4eec2-0cdf-4336-870c-12a4f0948fca,78b3013f-6bce-404d-96c3-f23bc45d1ac9
85cf9842-6abe-4e64-8ed4-e6a4f40ecb03,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
dde00453-0852-41eb-b978-80a39ef83ad0,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
997d2284-f252-4fbd-89d4-78a08c3466bc,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
f1c4cacc-db52-4954-afa8-f0e14e61b8db,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
5931091f-4c76-42d8-84dc-96bec9e3d597,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
dc80cd3c-c597-4684-91b3-94c915ac329d,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
3c07306e-ef9a-4d13-8eba-6e97ae3743a0,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
07b722b6-a508-4fbe-b524-c12fff9b39e1,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
d95786b2-a811-48dc-bd18-b00b4d8738e8,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
cab1d045-e789-4be8-a974-981204dee5c3,a5aae4d9-2ec3-4fae-a77a-a863f2c718f8
76db1740-d667-4f0d-ba8c-f2d72a41bbee,06083dda-00ab-4215-a597-ff70227c0bd2
28c02cfb-2949-4f42-b6a3-0a22674837f0,06083dda-00ab-4215-a597-ff70227c0bd2
25ce3648-2aa4-4992-a379-003d561b81d4,06083dda-00ab-4215-a597-ff70227c0bd2
56f27ee2-7254-40fc-b00a-93717ca3d3fa,06083dda-00ab-4215-a597-ff70227c0bd2
f84ec475-cba0-4525-a786-ccea39b90167,06083dda-00ab-4215-a597-ff70227c0bd2
c1d4eec2-0cdf-4336-870c-12a4f0948fca,06083dda-00ab-4215-a597-ff70227c0bd2
f3cbe023-e94a-4bb9-ad26-4f7c950f30ad,99b67ad5-767d-4d2e-937b-6396413811cc
c2297f61-50d7-4eed-a2ad-3071982fae03,99b67ad5-767d-4d2e-937b-6396413811cc
28c02cfb-2949-4f42-b6a3-0a22674837f0,138c61c1-b50e-4541-b232-0f3690b9f864
fbf2fa87-26b4-486a-9f65-654de3476e13,138c61c1-b50e-4541-b232-0f3690b9f864
78a7164a-c3e6-4fee-afa8-9f00ef584c8f,db9d722a-619e-4257-b594-e6e79941eae9
7a2992b9-756a-47b7-8274-6dfd8a9869a3,db9d722a-619e-4257-b594-e6e79941eae9
ab8a4f3c-0663-4c07-b516-9761724d9d83,aa038bb4-4b29-4e36-9138-5560b19b6d7b
