DraftPartId,Position,PlayOrder,MovieId,IssuedByParticipantIdValue,IssuedByParticipantKindValue
a7f5d8a5-56b1-4edb-a17d-8c39ddf4d5e3,5,3,a009d7d5-5865-41d9-b720-99a191c7fb0c,0f8a84f5-08b2-4548-9e17-835d52f73c1d,0
a7f5d8a5-56b1-4edb-a17d-8c39ddf4d5e3,2,7,82d092b5-8dd0-438a-8ae9-ffe53be1be03,e9f17135-d4f9-4abf-b8e9-199ac5c6fa08,0
b23b0536-6072-46b4-a44b-0fb72ce59b07,1,7,6063beab-f455-4f24-970c-f9db399f7120,3fe02177-2a34-4cbc-ac76-ab080e874147,0
9ad8f5d5-71d9-4975-b670-8ba86d5f55d9,7,1,c83fa305-deea-4805-a1f8-c8d0441cd021,24595f29-7c29-4087-af2b-43d67437233a,0
9ad8f5d5-71d9-4975-b670-8ba86d5f55d9,2,7,0f6712ae-43b4-4e56-8f14-119f4e8094f2,8b18c409-564f-4e3b-9526-f6c124f7066b,0
2a614c78-5966-4234-b551-01b2b268fd40,7,1,637302d5-4db2-4215-a2c6-8f3241c0b544,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
beed852b-2afe-47b1-969a-8ab9245251cc,4,2,c8ed1efb-291d-49e7-911c-20770a3f7307,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
4fa419fd-dcc4-47c1-8bf4-d0928a7061ed,3,5,890a3791-b05f-483c-aa4b-4f9fb01360f7,417ba84b-4396-4835-a348-94246097d9fe,0
4fa419fd-dcc4-47c1-8bf4-d0928a7061ed,2,7,2fcc88e8-43fa-4bf3-80b2-c670864c1196,de55fe82-462b-426d-adb4-d36f0c35c220,0
e93dd52c-64af-4be6-ab00-1774165f569a,10,3,4f85ee72-6acf-4902-86ed-f65bb5c19fff,02b4240f-2a16-4ff9-bac6-6745e1d66e16,0
e93dd52c-64af-4be6-ab00-1774165f569a,3,11,8a356992-b55c-4569-81cf-81fac467fdaa,f68186d5-5953-4fe8-ba94-94a6a9b58f4d,0
e93dd52c-64af-4be6-ab00-1774165f569a,2,13,4c92345c-e58f-4fc7-908e-3096576918d8,02b4240f-2a16-4ff9-bac6-6745e1d66e16,0
e93dd52c-64af-4be6-ab00-1774165f569a,1,14,5675141c-02da-4528-b9b2-f89849785610,97a72f60-336b-4f00-945e-091a348c9c6f,0
754e0bb0-9a0c-4e1e-a891-2fb77abdce8c,5,3,aa8884c9-983a-4557-9323-9f554ad21fbc,a100c9e0-680e-4d63-9def-9abd3ec0c833,0
754e0bb0-9a0c-4e1e-a891-2fb77abdce8c,3,6,b12dafef-976f-44d9-89c1-e1ec02318aa0,61c6d118-7668-4229-bebe-2c002a13884e,0
653a8296-afa5-45a0-bb13-471ac2182cfa,3,5,9af7ffb8-7fea-4554-a36a-03866bbd6c47,8baf919d-8c53-4f68-b85a-6bc06d820a61,0
2a42d51c-1d37-455f-bfc9-6eb634850944,1,7,e324f2c7-ddcb-4141-931e-d06ffb184a31,832ecd91-690a-4aa3-b06b-bc41ec72489b,0
cbb4c70f-db49-4dd2-b2ab-b4624cefa3f7,4,2,7ca2ac02-af08-4d60-87e2-a425b3aaf731,de55fe82-462b-426d-adb4-d36f0c35c220,0
cbb4c70f-db49-4dd2-b2ab-b4624cefa3f7,4,3,0c13302d-44ea-4aeb-94b4-3f003bea5a0a,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
cbc9b44c-cca4-4a92-82c6-05a01c7d7f82,4,4,e061332e-4c50-4d08-be2c-c9d67003567a,24595f29-7c29-4087-af2b-43d67437233a,0
423fa9d1-a81f-444e-bfda-d30ec2ed78fa,6,2,a75fd5db-3a21-447a-9ac9-365581fb19cf,eb95208e-e7f9-4834-a04b-7d9613113464,0
423fa9d1-a81f-444e-bfda-d30ec2ed78fa,5,4,285bdf56-4194-4582-a4b9-12ae7646a05e,8e3a2a2f-1959-4c44-9a13-73297175a212,0
197be3fc-e545-4ed7-bf05-9bea3b24d4b3,4,4,5cb85e77-0dec-4094-9e27-861cd323083d,24dc7fdb-09f1-4b18-810b-0b8c396def5b,0
197be3fc-e545-4ed7-bf05-9bea3b24d4b3,3,6,a7faa638-6d2b-4131-be53-0e506972714e,369c07e9-dc95-4b86-bfb1-355181fe6942,0
02cbbb53-9a9d-49ad-9645-4ccfdb8ffbb4,5,3,bd32c075-7555-442d-a6d9-b280e2d9fa00,97a72f60-336b-4f00-945e-091a348c9c6f,0
02cbbb53-9a9d-49ad-9645-4ccfdb8ffbb4,3,6,1d30c3ad-f2b4-4984-b4f7-60e50a238493,832ecd91-690a-4aa3-b06b-bc41ec72489b,0
02cbbb53-9a9d-49ad-9645-4ccfdb8ffbb4,3,7,3d70ad66-b950-454e-864b-d8435b037fd6,832ecd91-690a-4aa3-b06b-bc41ec72489b,0
49ebe612-2fc4-48f1-9df4-9c79ca589157,4,4,a39bedeb-4cf6-47d1-88d9-9dfe39bf47ff,c9612d7d-2ada-4467-85c6-7b8885880f25,0
0395ee90-06ac-407c-8d90-8154b9284d3d,16,3,3a7fc4fe-283c-4027-8c1c-d0a81ecabdc6,de55fe82-462b-426d-adb4-d36f0c35c220,0
0395ee90-06ac-407c-8d90-8154b9284d3d,14,6,5aa111bc-e03c-460f-8808-57a62f90fa26,6548adf3-ae77-40b4-bb70-703cdf771316,0
0395ee90-06ac-407c-8d90-8154b9284d3d,10,10,bc42d663-1ed7-4f6f-87e5-556037b8ca5f,9c2eaa95-fa26-42e6-8673-585fbb085882,0
0395ee90-06ac-407c-8d90-8154b9284d3d,8,13,f7ee64e4-c421-459a-9a2d-9102cdad701f,de55fe82-462b-426d-adb4-d36f0c35c220,0
0395ee90-06ac-407c-8d90-8154b9284d3d,5,17,2601676a-b96c-494b-a0cd-3495df03f2f2,9c2eaa95-fa26-42e6-8673-585fbb085882,0
0395ee90-06ac-407c-8d90-8154b9284d3d,2,21,a06d4979-b212-4fce-9499-6a519413e050,f68186d5-5953-4fe8-ba94-94a6a9b58f4d,0
f488917c-b332-484a-859f-681f150579ba,6,2,3cf66b74-9e7a-43fb-b708-a62117ccdbe4,1f810574-c3d3-479e-b331-578090868411,0
8a419028-6c67-410e-99c2-79ec50527eb0,2,6,ef16f1a5-60df-4d11-b432-9c2fbc9cf8a7,be8cb9b1-978e-46b9-af15-c5b58ae6ad10,0
dedc70a3-0828-4574-99a0-8c711718267a,16,5,3fe2b93d-5ef2-4cb9-b6cc-b5200037928d,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
dedc70a3-0828-4574-99a0-8c711718267a,13,9,a3695f17-0da9-42f0-ac37-e6d8dbe8527e,97a72f60-336b-4f00-945e-091a348c9c6f,0
dedc70a3-0828-4574-99a0-8c711718267a,12,11,f97b9b4f-0421-4f7a-93c8-1dc3173bb8b6,97a72f60-336b-4f00-945e-091a348c9c6f,0
dedc70a3-0828-4574-99a0-8c711718267a,7,17,dd4dca40-c5d5-4751-8707-c9589a923ac5,6d04d036-e21e-4f6f-bcee-4e748e1e75b0,0
46506846-4cda-4771-a3a7-da5b56f93ed5,4,4,a62ec2e9-dbc4-42b8-bf20-11954a4d209e,6d04d036-e21e-4f6f-bcee-4e748e1e75b0,0
46506846-4cda-4771-a3a7-da5b56f93ed5,1,8,a62ec2e9-dbc4-42b8-bf20-11954a4d209e,57c6d543-7a86-4bda-a46f-61738c00da15,0
27e394f9-1d9b-4f56-ab8b-3519bb600db4,6,2,6cfdc020-d958-4d9c-9b47-deaea40eb265,a0b8e98d-5705-419e-a1f4-7f29bb81f083,0
cb658293-b73c-402b-92f4-e5e78de68771,10,5,8064d718-cabf-4e12-917f-a4cc96ba1040,f53143a9-4fec-4ff4-92e2-4665797d1475,0
cb658293-b73c-402b-92f4-e5e78de68771,5,11,893bbfe4-044d-4982-907a-370160a2d1d1,15029648-546a-408d-afa9-3c233d3ba51f,0
cb658293-b73c-402b-92f4-e5e78de68771,5,12,fef4bfc0-b825-402f-ab24-8557ece25dce,a0099fbc-9a30-4535-ae86-a6678ee3de5b,0
cb658293-b73c-402b-92f4-e5e78de68771,4,14,923ce69d-231e-42c0-9895-a613f60e1cf6,12abe943-dd1a-4223-8d57-037123dbc4e3,0
cb658293-b73c-402b-92f4-e5e78de68771,2,17,923ce69d-231e-42c0-9895-a613f60e1cf6,12abe943-dd1a-4223-8d57-037123dbc4e3,0
9593d358-e604-4d4c-8515-c57227cf7784,4,4,4e2602db-b053-41d5-b472-7625b69e613a,832ecd91-690a-4aa3-b06b-bc41ec72489b,0
c64991d1-1f7f-46cc-97f2-76349a041961,4,4,dbb7bd0a-4492-4b83-889a-5dad63982a7b,02b4240f-2a16-4ff9-bac6-6745e1d66e16,0
c64991d1-1f7f-46cc-97f2-76349a041961,1,8,2ee84ffb-d1da-4eda-a499-d6d56e056734,02b4240f-2a16-4ff9-bac6-6745e1d66e16,0
8aebe9fe-6eb4-45fc-840b-908e13a8c412,4,4,8810d322-26df-4ac9-91aa-0b774a330818,ad467a83-4b31-4a8e-8a40-349b780f3637,0
2217e26f-4a34-4464-af51-cab413c5cf4e,5,3,67865472-e516-4de2-8b6a-ddb0887b6bcf,a524b3be-e8a2-4459-a1b8-13b2ba8177d1,0
c43b0431-b83c-461f-bb4c-3156b6c3e961,9,5,0af42ed2-f89a-4e73-b53f-696bbc358267,7e61ccfa-a176-455c-affd-f8b022630cad,0
c43b0431-b83c-461f-bb4c-3156b6c3e961,4,11,ce4a896e-4d24-4c1b-bcba-da9a0ce81c59,7e61ccfa-a176-455c-affd-f8b022630cad,0
c43b0431-b83c-461f-bb4c-3156b6c3e961,3,12,82181b7a-ff60-4eda-9055-63b2f5010a7f,60b6ba71-83d8-4ce0-b343-e87bd91030ca,0
c43b0431-b83c-461f-bb4c-3156b6c3e961,3,13,ebf7cb5a-c1e5-4fa9-9f27-b8323fac2614,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
74671130-59fc-4a14-bd42-8ce6ae9eb92a,3,5,4d6f8c85-a731-404a-bcee-01d9728310ba,be210fb2-2250-41aa-9c38-a715432c7104,0
74671130-59fc-4a14-bd42-8ce6ae9eb92a,2,7,c89f6a2c-29e9-44fe-bd77-425389ab3cab,97a72f60-336b-4f00-945e-091a348c9c6f,0
831a8053-ec4f-4531-a497-548407b6da7b,3,5,cd7ff006-85f4-4558-a554-d4d9a6ca7d92,6541d737-0140-459b-a4e4-dea5ee9c1a2f,0
831a8053-ec4f-4531-a497-548407b6da7b,2,7,f262a259-4de1-4843-8e33-5decf2b8710a,8236d805-de9c-44fc-b51a-861ebab51564,0
f802a1fb-0b99-4639-8850-083d81f6b09c,19,3,8c53a826-b249-4a44-8261-8d241c9c7ca7,90b64669-bbf7-43c9-b758-aa6c4882bb5c,0
f802a1fb-0b99-4639-8850-083d81f6b09c,18,5,8c53a826-b249-4a44-8261-8d241c9c7ca7,557a3d66-c207-4309-aecc-d3c5bbac7282,0
f802a1fb-0b99-4639-8850-083d81f6b09c,11,13,8c53a826-b249-4a44-8261-8d241c9c7ca7,557a3d66-c207-4309-aecc-d3c5bbac7282,0
f802a1fb-0b99-4639-8850-083d81f6b09c,10,14,6065ce1f-77f6-4409-9594-cf26a7b7d8a9,f67aa18b-464b-4a85-bfed-91d3f4fbe68d,0
f802a1fb-0b99-4639-8850-083d81f6b09c,3,22,0a17b106-526d-45ed-a22e-a62cf87a1275,557a3d66-c207-4309-aecc-d3c5bbac7282,0
f802a1fb-0b99-4639-8850-083d81f6b09c,2,24,bc02e897-2b03-4793-b169-9427b1761d59,90b64669-bbf7-43c9-b758-aa6c4882bb5c,0
00cd549c-89a4-4aa2-a6bd-fa7719b3194d,4,4,6b3174be-d3cc-4453-8b01-93d32f218ff0,464534df-ee3c-47d3-83b0-e9b5fed0a4c4,0
a853e117-8b38-429e-b6d8-eb17828b92bc,6,2,b3c3f763-b5ae-489d-b7d7-59fe2657521c,d901b098-dce7-4054-b468-5554fb74f6e8,0
a853e117-8b38-429e-b6d8-eb17828b92bc,4,5,bab3a54b-cb7b-4cd2-9260-783998ac69a7,767a8a1a-e118-4443-85e3-e0ce79ae5df4,0
a853e117-8b38-429e-b6d8-eb17828b92bc,2,8,bab3a54b-cb7b-4cd2-9260-783998ac69a7,767a8a1a-e118-4443-85e3-e0ce79ae5df4,0
f7817e8f-b097-43d0-b470-78ef824f0495,6,2,6db634f3-c61d-4aa3-935a-950af2c66b2e,92944316-a1dc-49c8-a263-f8ee7efbe535,0
9abc9fc5-1ef8-4d2d-a80b-171bc4274126,2,6,68d3f0e6-0268-4433-b8f9-1b33c8ff28b0,832ecd91-690a-4aa3-b06b-bc41ec72489b,0
30eee2f7-2357-4c2e-9c9b-c986505d9902,12,1,d7f5f0d6-33eb-4773-944c-0da828261630,bda979a8-c5b5-43ae-9133-307196e070c5,0
30eee2f7-2357-4c2e-9c9b-c986505d9902,9,5,b9ef7aa4-6c16-4e3d-a835-7b25b4781b48,559fe3ac-4e56-4415-b982-01bee1c00b92,0
30eee2f7-2357-4c2e-9c9b-c986505d9902,4,11,8bf7ac8c-1aba-420c-863d-5be9da03fbfb,d1d68579-bd57-4be7-97a9-7fd5826eab3f,0
30eee2f7-2357-4c2e-9c9b-c986505d9902,1,15,1462a1a0-cb07-4054-96c1-8ed6e8817e90,bda979a8-c5b5-43ae-9133-307196e070c5,0
30eee2f7-2357-4c2e-9c9b-c986505d9902,1,16,0b5f231d-aee9-4f3f-8f14-c0ee5470e69f,559fe3ac-4e56-4415-b982-01bee1c00b92,0
a621ac30-4448-42c4-988d-bd0c82db60eb,5,1,78ff32df-6e44-43dc-88b6-2a5611763d37,de55fe82-462b-426d-adb4-d36f0c35c220,0
a621ac30-4448-42c4-988d-bd0c82db60eb,4,3,d4cf3aaa-02e0-471d-87fd-782856c33406,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
a68c8d18-793f-4023-91c1-c4c01c3c2dc5,11,1,1f930715-ea6f-43ce-95fc-31007d4b70d7,6548adf3-ae77-40b4-bb70-703cdf771316,0
a68c8d18-793f-4023-91c1-c4c01c3c2dc5,3,10,38114567-bb40-4039-829e-01dd0f70b6a5,9697230e-7c11-4662-981e-a117df20c3dd,0
f55a27fe-2ea8-4bc1-ab39-d96ef9fe7bfa,6,2,3ce1d2a3-80f7-431f-88d1-f7711919fc2a,b20d8aa2-468c-448e-bfc2-a2be0b4a55fd,0
3d8515f0-7216-48a3-9c67-1ece27476bcc,3,3,f232b481-732c-40b1-a9ed-434317f29e42,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
639c5ae8-82ee-4d4d-b3e0-83b1d60babc9,2,6,9e3d79c7-c206-48d5-9fde-25feb1d68448,de55fe82-462b-426d-adb4-d36f0c35c220,0
88e86510-c3d9-4f42-80af-9377a96f2bf5,7,7,32a00e96-4b15-441b-9001-33d0e95fc527,02b4240f-2a16-4ff9-bac6-6745e1d66e16,0
88e86510-c3d9-4f42-80af-9377a96f2bf5,7,8,b4974dd3-da43-4063-9f1b-677b1b6c21a7,5f27ef78-89ee-4484-b285-7269c4fbab6a,1
b9b82fc9-8ca1-4978-862d-50d69b7a1181,6,2,94c50a8f-a378-4ee5-b565-f8c3ce6f3aae,e8b4b6b1-f4be-4000-8572-36614d54d114,0
b9b82fc9-8ca1-4978-862d-50d69b7a1181,5,4,3ca7520f-ebad-4a24-95bc-75409af63865,e9f17135-d4f9-4abf-b8e9-199ac5c6fa08,0
d394e071-28f8-43c2-bbcb-d823bc20026e,3,5,fc99de51-c78a-4ad0-a662-47e1e049026f,40fdc3cc-055c-4f02-a327-484e5d994b0e,0
d394e071-28f8-43c2-bbcb-d823bc20026e,2,7,cc71d286-3c68-43b1-854f-ebe968c1b9b5,97a72f60-336b-4f00-945e-091a348c9c6f,0
4709f179-04e9-406a-892d-32d2049e621d,7,4,d351094c-19e5-4d1a-80ee-b99ed1e20b47,f68186d5-5953-4fe8-ba94-94a6a9b58f4d,0
4709f179-04e9-406a-892d-32d2049e621d,5,7,9d4a62ce-2e40-4bc8-9e41-4bd88c3c1005,97a72f60-336b-4f00-945e-091a348c9c6f,0
4709f179-04e9-406a-892d-32d2049e621d,2,11,9d4a62ce-2e40-4bc8-9e41-4bd88c3c1005,97a72f60-336b-4f00-945e-091a348c9c6f,0
4709f179-04e9-406a-892d-32d2049e621d,1,12,88850587-b587-4d63-a0fc-0382a914e5a5,5998d565-deee-4f20-b6d8-279b1e970808,0
6e4d344a-5c1b-473d-84d5-548a540674fb,9,3,2b984469-9c04-42d8-9759-edbd1d84f356,892d8863-de11-46a5-b2b1-f9d25e56b8d3,0
6e4d344a-5c1b-473d-84d5-548a540674fb,5,7,d2c6359f-457c-4bd3-8966-8d56a3ce08b0,892d8863-de11-46a5-b2b1-f9d25e56b8d3,0
6e4d344a-5c1b-473d-84d5-548a540674fb,2,11,66ebeffa-3aaa-4bdc-b25d-592a8ff94881,892d8863-de11-46a5-b2b1-f9d25e56b8d3,0
70d00c11-c59f-4ca7-8a45-c2f8dc0c5707,7,1,8d3c38c9-6480-4f8a-8dc3-a19fbac3af5d,0a0590f9-201e-466c-9b00-e9804d3dc2d9,0
70d00c11-c59f-4ca7-8a45-c2f8dc0c5707,7,2,4df3309e-42c1-4ebd-80ab-9d2a8ad13bd1,0a0590f9-201e-466c-9b00-e9804d3dc2d9,0
f2863d5f-c137-4b97-89ab-8f8447c3ac5c,2,6,7a2ae1ac-d56a-4975-888c-46e37ff51acb,832ecd91-690a-4aa3-b06b-bc41ec72489b,0
500643fc-ce70-4df3-a6fc-44604dd61a77,12,2,5c58ed46-84a6-45e1-86c0-1952c726ba2a,59b26ba0-ed10-4739-8fea-c9fb71782625,0
500643fc-ce70-4df3-a6fc-44604dd61a77,11,4,08c52d38-d48c-4d7a-9626-864b708e02a1,5925e927-9e3d-45a3-86ac-84b6c4ac4a86,0
500643fc-ce70-4df3-a6fc-44604dd61a77,8,8,5c58ed46-84a6-45e1-86c0-1952c726ba2a,59b26ba0-ed10-4739-8fea-c9fb71782625,0
a06f7fd4-4023-460d-8c69-f2f7a92435fe,5,1,4e46501a-bd45-47cd-930e-4645d52725ea,de55fe82-462b-426d-adb4-d36f0c35c220,0
a06f7fd4-4023-460d-8c69-f2f7a92435fe,2,5,e7464acc-534e-4805-8b98-023f0e313c44,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
c0be539e-4780-484c-8b77-7aeb00af362b,5,3,79398ecd-b505-4915-bd16-cc7960caa6f9,b839bc3d-6d45-4651-a6e0-733c4d363256,0
c0be539e-4780-484c-8b77-7aeb00af362b,2,7,4d643ac2-d4db-4912-864b-2232b97b09cf,ee0e53b4-f5c8-4da0-99f1-fe0c507ec8a3,0
c0be539e-4780-484c-8b77-7aeb00af362b,2,8,62818789-71d2-4751-b4f2-bc62a8feb87a,ee0e53b4-f5c8-4da0-99f1-fe0c507ec8a3,0
c0be539e-4780-484c-8b77-7aeb00af362b,1,10,4d643ac2-d4db-4912-864b-2232b97b09cf,b839bc3d-6d45-4651-a6e0-733c4d363256,0
c709662e-8886-48b5-8aef-54c2299c90a7,2,7,bb006829-e0d6-485f-b786-2007c6725cfa,de55fe82-462b-426d-adb4-d36f0c35c220,0
17b69999-4ba7-4a93-b10d-9b763c4778a4,11,1,ea46a62f-c19f-4b8d-b0d6-f1692abfb0d9,c13b24bd-3fc5-48c1-a7a6-53db25707385,0
17b69999-4ba7-4a93-b10d-9b763c4778a4,9,4,2ce1684f-d20b-4884-a0b7-9fe29c1b9a18,c13b24bd-3fc5-48c1-a7a6-53db25707385,0
17b69999-4ba7-4a93-b10d-9b763c4778a4,9,5,96d69362-1e3b-4dfe-af61-a55f7c97584b,417ba84b-4396-4835-a348-94246097d9fe,0
17b69999-4ba7-4a93-b10d-9b763c4778a4,9,6,585f334d-24cc-4821-bb46-cc7a9f5f5c39,c13b24bd-3fc5-48c1-a7a6-53db25707385,0
17b69999-4ba7-4a93-b10d-9b763c4778a4,6,10,f5fbbe46-8313-4977-b64c-7725d920eb0b,345a50d7-2826-44f1-ba86-8343bd438e09,0
17b69999-4ba7-4a93-b10d-9b763c4778a4,4,13,a4614059-6184-4e37-9647-e44156d6823e,417ba84b-4396-4835-a348-94246097d9fe,0
c02c8a8e-4142-4cf0-9563-1f2a914fe6ab,10,7,38aed0b0-3d17-48f9-814c-88af9d217b37,012510e6-4e8b-4cf3-8d63-fcbed439d7a4,0
c02c8a8e-4142-4cf0-9563-1f2a914fe6ab,10,8,9af6b7dd-f822-4224-82b9-aea449ed90f9,369c07e9-dc95-4b86-bfb1-355181fe6942,0
c02c8a8e-4142-4cf0-9563-1f2a914fe6ab,9,10,48ceac33-d321-4166-99c5-9b7d0adac902,8236d805-de9c-44fc-b51a-861ebab51564,0
c02c8a8e-4142-4cf0-9563-1f2a914fe6ab,9,11,194583ff-8ed3-4057-a820-872227e0a1a0,369c07e9-dc95-4b86-bfb1-355181fe6942,0
c02c8a8e-4142-4cf0-9563-1f2a914fe6ab,9,12,7affb944-183a-4ed4-ae53-456e234d6bb8,9c2eaa95-fa26-42e6-8673-585fbb085882,0
c02c8a8e-4142-4cf0-9563-1f2a914fe6ab,5,17,48ceac33-d321-4166-99c5-9b7d0adac902,8236d805-de9c-44fc-b51a-861ebab51564,0
05977b70-19cc-4f45-8bee-48b504e0bc57,5,1,9e3a9049-3711-4d47-a5fb-a0fc93d6d218,de55fe82-462b-426d-adb4-d36f0c35c220,0
29bdc1c2-b129-4b1b-986f-d52a7aeb6271,8,6,44243c8b-2636-470c-82b7-3528941a72f8,90b64669-bbf7-43c9-b758-aa6c4882bb5c,0
29bdc1c2-b129-4b1b-986f-d52a7aeb6271,3,12,cc7014a4-77a9-4f59-8c16-2e35ac9ef4be,60b6ba71-83d8-4ce0-b343-e87bd91030ca,0
29bdc1c2-b129-4b1b-986f-d52a7aeb6271,2,14,cc7014a4-77a9-4f59-8c16-2e35ac9ef4be,90b64669-bbf7-43c9-b758-aa6c4882bb5c,0
4c9fe0ca-9e09-4a46-96ea-d34a38ce889e,6,2,7abec7b4-a0cf-43b9-80a0-12573a48ad31,a2a0d627-bd32-4125-a4bb-b90dd124daf6,0
4c9fe0ca-9e09-4a46-96ea-d34a38ce889e,3,6,860bc750-299f-4d99-8f18-c5c6d8cc31d6,832ecd91-690a-4aa3-b06b-bc41ec72489b,0
4c9fe0ca-9e09-4a46-96ea-d34a38ce889e,2,8,3f70ca20-1a65-4a5f-ba8e-9864920ede77,832ecd91-690a-4aa3-b06b-bc41ec72489b,0
e97269d9-c6ad-4144-8701-a044a6875a7f,6,2,e5be149d-baaf-4388-9608-cfd0bd8e5c23,97a72f60-336b-4f00-945e-091a348c9c6f,0
df4c9f52-ff47-4ebd-90b1-118d26c13d62,2,6,a03320b3-48ec-4da4-abbf-20539e23e9c1,fa0f48a5-d3ba-43a0-95ae-2f59a5fb42ab,0
103aec81-1d23-4e71-bd53-f7145566620a,5,5,d0d6e8d5-93dd-4f5c-aec4-85938631aca9,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
103aec81-1d23-4e71-bd53-f7145566620a,4,7,d776ac1b-98d2-48ff-b0ff-08a27cf81d69,de55fe82-462b-426d-adb4-d36f0c35c220,0
103aec81-1d23-4e71-bd53-f7145566620a,3,9,926cd6dd-ea70-4eed-85ae-e9e2d4b8a04a,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
491cd416-029b-4a9f-a234-1ec9dbe4b98e,29,6,f7705ed8-9046-48fd-a024-1a8b61e150b1,b839bc3d-6d45-4651-a6e0-733c4d363256,0
491cd416-029b-4a9f-a234-1ec9dbe4b98e,25,11,cb875088-560a-41d3-af55-361ee5bc9394,b1ca0e66-35f1-4970-8a71-10d7724c5f4e,0
7e11ce11-8421-4eb9-ade3-9d98f38bd6d9,16,17,6a3569c2-c07f-40ca-8170-d9a0e9f9434d,8723a5e1-145e-4e11-a7f0-6401296fcae2,1
7e11ce11-8421-4eb9-ade3-9d98f38bd6d9,11,23,fa3fae46-2d32-431f-802a-b0f86c2d3100,4335a07e-7483-4250-bd7b-8c047f29b69d,1
327e2cfc-d888-4f96-bace-418836277874,4,26,72bfe0fb-14e5-4edb-bf87-3111ca621215,de55fe82-462b-426d-adb4-d36f0c35c220,0
01a31bfc-96d9-4704-b14f-69235814d0d3,22,2,60e48b7c-5a5d-41b5-aa06-ea7b9fb242af,eb95208e-e7f9-4834-a04b-7d9613113464,0
01a31bfc-96d9-4704-b14f-69235814d0d3,20,5,b1a3da51-9387-4213-ae87-9d8bdad9dd23,464534df-ee3c-47d3-83b0-e9b5fed0a4c4,0
01a31bfc-96d9-4704-b14f-69235814d0d3,17,9,b5195747-6c09-4562-bbe4-421765058be9,97a72f60-336b-4f00-945e-091a348c9c6f,0
01a31bfc-96d9-4704-b14f-69235814d0d3,16,11,0e990808-930d-4ec7-a598-1747d141225a,eb95208e-e7f9-4834-a04b-7d9613113464,0
d33bede2-6ece-456c-a4bd-2cff82e176d4,9,19,9f64f84f-5898-44fd-9208-2f07534a5f7c,8723a5e1-145e-4e11-a7f0-6401296fcae2,1
d33bede2-6ece-456c-a4bd-2cff82e176d4,3,25,72ad29b8-1001-4a06-843b-6da95c1199e0,8723a5e1-145e-4e11-a7f0-6401296fcae2,1
62a05ebb-066a-4135-a3a8-a5c711d2f6fe,9,3,0e990808-930d-4ec7-a598-1747d141225a,93f19adc-8ae2-4aa6-8bd1-4e800fe4099c,0
62a05ebb-066a-4135-a3a8-a5c711d2f6fe,9,4,eeca9ebc-f54b-4459-9530-2d772b6a976d,93f19adc-8ae2-4aa6-8bd1-4e800fe4099c,0
62a05ebb-066a-4135-a3a8-a5c711d2f6fe,8,6,eeca9ebc-f54b-4459-9530-2d772b6a976d,d4fe9137-5d1d-4e05-9e8e-4ad51155ad49,0
62a05ebb-066a-4135-a3a8-a5c711d2f6fe,8,7,0e990808-930d-4ec7-a598-1747d141225a,93f19adc-8ae2-4aa6-8bd1-4e800fe4099c,0
62a05ebb-066a-4135-a3a8-a5c711d2f6fe,3,13,d940acc7-2690-4a86-8bb8-fc03ad2df09c,8236d805-de9c-44fc-b51a-861ebab51564,0
62a05ebb-066a-4135-a3a8-a5c711d2f6fe,2,15,865af9d0-13d4-4ff9-99da-6a3ae32cb5b5,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2
38be85f5-f974-4c1b-b35b-291b92ffd182,5,1,45655fbe-26eb-4bb5-930a-694dac94e809,de55fe82-462b-426d-adb4-d36f0c35c220,0
c2b88bbb-0931-4131-bee8-f0b2d55b3440,1,7,5ee2aeee-b3a7-4e3b-aae5-5d2847e3e068,213ebfb3-6549-4b60-a3d0-6f91e594b3d7,0
ba860abc-f05b-4439-9d08-759dacc26063,7,1,fa1fa94c-ae2d-4b26-912a-cdc273598978,3ef48f07-88c1-447c-82f1-afacb8df4d1c,0
ba860abc-f05b-4439-9d08-759dacc26063,6,3,28ef7c4f-380b-4ee5-9483-0d5f39206e80,3ef48f07-88c1-447c-82f1-afacb8df4d1c,0
3d2ab1b8-d960-4b68-8c5a-8e40a8cd7955,5,4,73d93481-a5fa-4956-b68b-025ef0c38db2,692231dc-e76d-4085-9666-7f2833c00085,0
3ae35902-c7b1-439c-a8ca-5f227103d542,2,4,0e30c592-0bf8-49da-a65d-75c111d5e80e,09c0f43b-7a56-45a2-8dc9-ea9bd3718915,0
319eecf4-e803-4c28-bf10-87404b7bfe9c,15,6,f6a61ad0-6439-42fb-8ef0-395cede767a2,4534ca83-bb8d-4d3d-9e43-0470dac7fbd1,0
319eecf4-e803-4c28-bf10-87404b7bfe9c,4,18,53b2fbdf-1b0b-4a00-baa8-40fbaf5b3575,de55fe82-462b-426d-adb4-d36f0c35c220,0
