title,imdb_id
The Incredible Shrinking Man,tt0050539
The Incredibles,tt0317705
The Innocents,tt4028464
The Insider,tt0140352
The Inspection,tt13495458
The Intern,tt2361509
The Invisible Man,tt1051906
The Invitation,tt12873562
The Irishman,tt1302006
The Iron Giant,tt0129167
The Jericho Mile,tt0079366
The Karate Kid,tt0087538
The Keep,tt0085780
The Kentucky Fried Movie,tt0076257
The Killer,tt1136617
The Killing,tt1637727
The Killing of a Sacred Deer,tt5715874
The King of Comedy,tt0085794
The Lady Eve,tt0033804
The Lady from Shanghai,tt0040525
The Lady Vanishes,tt0030341
The Ladykillers,tt0335245
The Land Before Time,tt0095489
The Last Airbender,tt0938283
The Last American Virgin,tt0084234
The Last Black Man in San Francisco,tt4353250
The Last Boy Scout,tt0102266
The Last Days of Disco,tt0120728
The Last Exorcism,tt1320244
The Last House on the Left,tt0844708
The Last Metro,tt0080610
The Last of Sheila,tt0070291
The Last of the Mohicans,tt0104691
The Last Seduction,tt0110308
The Last Starfighter,tt0087597
The Last Temptation of Christ,tt0095497
The Last Unicorn,tt0084237
The Last Waltz,tt0077838
The Laundromat,tt5865326
The Lawnmower Man,tt0104692
The Legend of Drunken Master,tt0111512
The LEGO Batman Movie,tt4116284
The Life and Times of Judge Roy Bean,tt0068853
The Lighthouse,tt7984734
The Limey,tt0165854
The Lion in Winter,tt0063227
The Lion King,tt0110357
The Little Mermaid,tt5971474
The Little Prince,tt1754656
The Little Rascals,tt0110366
The Living Daylights,tt0093428
The Lobster,tt3464902
The Lodger: A Story of the London Fog,tt0017075
The Long Goodbye,tt0070334
The Long Kiss Goodnight,tt0116908
The Lookout,tt0427470
The Lord of the Ring: The Fellowship of the Ring,tt0120737
The Lord of the Rings,tt0077869
The Lord of the Rings: The Fellowship of the Ring,tt0120737
The Lost Boys,tt0093437
The Lost Daughter,tt9100054
The Lost World: Jurassic Park,tt0119567
The Luck of the Irish,tt0274636
The Madness of King George,tt0110428
The Magic Christian,tt0064622
The Magnificent Ambersons,tt0035015
The Maltese Falcon,tt0033870
The Man from Hong Kong,tt0073343
The Man From Laramie,tt0048342
The Man Who Knew Too Much (1956),tt0049470
The Man Who Loved Women,tt0076155
The Man Who Shot Liberty Valance,tt0056217
The Man Who Wasn't There,tt0243133
The Man with the Golden Gun,tt0071807
The Manchurian Candidate,tt0056218
The Mangler,tt0113762
The Manxman,tt0020142
The Many Adventures of Winnie the Pooh,tt0076363
The Martian,tt3659388
The Master,tt1560747
The Matrix,tt0133093
The Merchant of Venice,tt0379889
The Mighty Ducks,tt0104868
The Miracle of Morgan's Creek,tt0037077
The Mirror Crack'd,tt0081163
The Mist,tt0884328
The Mistletoe Promise,tt5921218
The Mitchells vs. The Machines,tt7979580
The Money Pit,tt0091541
The Monster Squad,tt0093560
The Mosquito Coast,tt11041132
The Mummy,tt0120616
The Muppet Christmas Carol,tt0104940
The Muppet Movie,tt0079588
The Muppets Take Manhattan,tt0087755
The Music Man,tt0056262
The Naked Gun: From the Files of Police Squad!,tt0095705
The Naked Spur,tt0044953
The Natural,tt0087781
The Neon Demon,tt1974419
The Net,tt0113957
The NeverEnding Story,tt0088323
The New Mutants,tt4682266
The New World,tt0402399
The Night Flier,tt0119784
The Night House,tt9731534
The Night of the Hunter,tt0048424
The Notebook,tt0332280
The Nun's Story,tt0053131
The Object of My Affection,tt0120772
The Old Dark House,tt0023293
The Old Man & the Gun,tt2837574
The Omega Man,tt0067525
The Omen,tt0075005
The Onion Movie,tt0392878
The Other Side of the Mirror: Bob Dylan Live at the Newport Folk Festival,tt1134837
The Others,tt0230600
The Outsiders: The Complete Novel,tt0086066
The Ox-Bow Incident,tt0036244
The Pacifier,tt0395699
The Palm Beach Story,tt0035169
The Paperboy,tt1496422
The Parallax View,tt0071970
The Pebble and the Penguin,tt0114108
The Pelican Brief,tt0107798
The People Under the Stairs,tt0105121
The Perfect Storm,tt0177971
The Perks of Being a Wallflower,tt1659337
The Petrified Forest,tt0028096
The Phantom of the Opera,tt0293508
The Philadelphia Story,tt0032904
The Piano Lesson,tt15507512
The Pirate,tt0040694
The Place Beyond the Pines,tt1817273
The Plague Dogs,tt0084509
The Player,tt0105151
The Polar Express,tt0338348
The Pool,tt9128686
The Post,tt6294822
The Power of the Dog,tt10293406
The Predator,tt3829266
The Prestige,tt0482571
The Princess Bride,tt0093779
The Princess Diaries,tt0247638
The Private Life of Sherlock Holmes,tt0066249
The Proposition,tt0421238
The Public Enemy,tt0022286
The Quatermass Xperiment,tt0049646
The Queen,tt0436697
The Quick and the Dead,tt0114214
The Raid 2,tt2265171
The Rain People,tt0064873
The Rainmaker,tt0119978
The Raspberry Reich,tt0390418
The Red Shoes,tt0040725
The Red Turtle,tt3666024
The Remains of the Day,tt0107943
The Report,tt8236336
The Return of the Living Dead,tt0089907
The Right Stuff,tt0086197
The Ring,tt0298130
The Roaring Twenties,tt0031867
The Rock,tt0117500
The Rocketeer,tt0102803
The Rocky Horror Picture Show,tt0073629
The Room,tt0368226
The Roommate,tt1265990
The Royal Tenenbaums,tt0265666
The Rules of the Game,tt0031885
"The Russians Are Coming, the Russians Are Coming",tt0060921
The Sandlot,tt0108037
The Satanic Rites of Dracula,tt0070634
The Scorpion King,tt0277296
The Scout,tt0111094
The Secret Garden,tt0108071
The Secret of NIMH,tt0084649
The Serpent and the Rainbow,tt0096071
The Seventh Seal,tt0050976
The Shadow,tt0111143
The Shawshank Redemption,tt0111161
The Shining,tt0081505
The Shop Around the Corner,tt0033045
The Silence of the Lambs,tt0102926
The Sisters Brothers,tt4971344
The Sixth Sense,tt0167404
The Skin I Live In,tt12887846
The Social Network,tt1285016
The Soft Skin,tt0058458
The Sound of Music,tt0059742
The Souvenir,tt6920356
The Souvenir: Part II,tt6992978
The Spanish Prisoner,tt0120176
The Spy Who Came in from the Cold,tt0059749
The Spy Who Dumped Me,tt6663582
The Spy Who Loved Me,tt0076752
The Stepford Wives,tt0327162
The Sting,tt0070735
The Story of Adèle H.,tt0073114
The Story of Robin Hood and His Merrie Men,tt0045197
The Straight Story,tt0166896
The Strangers,tt0482606
The Sugarland Express,tt0072226
The Sure Thing,tt0090103
The Sword in the Stone,tt0057546
The Talented Mr. Ripley,tt0134119
The Taming of the Shrew,tt0061407
The Taste of Things,tt19760052
The Telephone Book,tt0067839
The Ten,tt0811106
The Ten Commandments,tt0049833
The Terminal,tt0362227
The Terminal Man,tt0072267
The Terminator,tt0088247
The Texas Chainsaw Massacre,tt0324216
The Texas Chainsaw Massacre 2,tt0092076
The Thin Man,tt0025878
The Thin Red Line,tt0120863
The Thing,tt0084787
The Thing (2011),tt0905372
The Thing Called Love,tt0108327
The Thirteenth Year,tt0200208
The Times of Harvey Milk,tt0088275
The Tin Drum,tt0078875
The Town that Dreaded Sundown,tt2561546
The Train,tt0059825
The Tree of Life,tt0478304
The Trial of the Chicago 7,tt1070874
The Trouble with Harry,tt0048750
The Truman Show,tt0120382
The Trust,tt3733774
The Turning,tt7510346
The TV Set,tt0473709
The Twilight Saga: Breaking Dawn - Part 2,tt1673434
The Two Faces of January,tt1976000
The Unbearable Lightness of Being,tt0096332
The Unbearable Weight of Massive Talent,tt11291274
The Untouchables,tt0094226
The Usual Suspects,tt0114814
The Valley of Gwangi,tt0065163
The Vampire Lovers,tt0066518
The Verdict,tt0084855
The Village,tt0368447
The Villainess,tt6777338
The Virgin Spring,tt0053976
The Virgin Suicides,tt0159097
The Visit,tt3567288
The Warriors,tt0080120
The Watermelon Woman,tt0118125
The Whole Nine Yards,tt0190138
The Wicker Man,tt0070917
The Wicker Man (2006),tt0450345
The Wild and Wonderful Whites of West Virginia,tt1396227
The Wild Bunch,tt0065214
The Wild Child,tt0064285
The Witch,tt4263482
The Wizard,tt0098663
The Wizard of Oz,tt0032138
The Wolf Man,tt0034398
The Wolf of Wall Street,tt0993846
The Wolverine,tt1430132
The Woman King,tt8093700
The Woman Next Door,tt0082370
The Women,tt0032143
The Wonderful Ice Cream Suit,tt0129634
The World is Not Enough,tt0143145
The Worst Person in the World,tt10370710
The Wrestler,tt1125849
The Wrong Man,tt0051207
The Young Girls of Rochefort,tt0062873
The Zone of Interest,tt7160372
Theatre of Blood,tt0070791
Thief,tt0083190
Thelma,tt23778968
Thelma & Louise,tt0103074
There Will Be Blood,tt0469494
They Live,tt0096256
Thief,tt0083190
Thirst,tt0762073
This Is Spinal Tap,tt0088258
This Property Is Condemned,tt0061089
Thor,tt0800369
Thor: Love and Thunder,tt10648342
Thor: Ragnarok,tt3501632
Thor: The Dark World,tt1981115
Three Colours: Blue,tt0108394
Three Colours: Red,tt0111495
Three Days of the Condor,tt0073802
Three Identical Strangers,tt7664504
Three Kings,tt0120188
Three O’Clock High,tt0094138
Throne of Blood,tt0050613
Thumbelina,tt0111419
Thunderball,tt0059800
THX 1138,tt0066434
"Tick, Tick... Boom!",tt8721424
Tigerland,tt0170691
Tigers Are Not Afraid,tt27566554
Time,tt11416746
Time of the Wolf,tt0307568
Timecop,tt0111438
Timecrimes,tt0480669
Timeline,tt0300556
Tin Cup,tt0117918
Titan A.E.,tt0120913
Titanic,tt0120338
Titus,tt0120866
To Catch a Thief,tt0048728
To Kill a Mockingbird,tt0056592
To the Devil a Daughter,tt0075334
"To Wong Foo, Thanks for Everything! Julie Newmar",tt0114682
Tokyo Gore Police,tt1183732
Tomb Raider,tt1365519
Tombstone,tt0108358
Tommy,tt0073812
Tommy Boy,tt0114694
Tomorrow Never Dies,tt0120347
Tongues Untied,tt0103099
Toni Erdmann,tt4048272
Toolbox Murders,tt0367153
Top Gun,tt0092099
Top Gun: Maverick,tt1745960
Torn Curtain,tt0061107
Torso,tt0069920
Total Recall,tt0100802
Touch,tt0120357
Touch of Evil,tt0052311
Touchy Feely,tt2364949
Tough Guys Don't Dance,tt0094169
Toy Story,tt0114709
Toy Story 2,tt0120363
Toy Story 3,tt0435761
Toy Story 4,tt1979376
Trading Christmas,tt2008491
Trading Places,tt0086465
Trances (Morocco),tt0406280
Transformers,tt0418279
Treasure Island,tt0025907
Tremors,tt0100814
Tremors 2: Aftershocks,tt0114720
Tremors 3: Back to Perfection,tt0259685
Tremors 4: The Legend Begins,tt0334541
Tremors 5: Bloodlines,tt4180514
Tremors: A Cold Day in Hell,tt6086082
Tremors: Shrieker Island,tt8322060
Triangle,tt1187064
Triangle of Sadness,tt7322224
Trick ’r Treat,tt0862856
Trick or Treat,tt0092112
Tromeo & Juliet,tt0114733
Tron,tt0084827
Trouble Every Day,tt0204700
True Grit,tt1403865
True History of the Kelly Gang,tt4844140
True Lies,tt0111503
True Romance,tt0108399
Tucker: The Man and His Dream,tt0096316
Tuesday,tt14682800
Twelfth Night,tt0117991
Twilight,tt1099212
Twin Peaks: Fire Walk with Me,tt0105665
Twins of Evil,tt0069427
Twister,tt0117998
Two English Girls,tt0066989
Two for the Road,tt0062407
Two Turtle Doves,tt10493490
U.S. Marshals,tt0120873
Ulzana’s Raid,tt0069436
Unbreakable,tt0217869
Uncut Gems,tt5727208
Under Capricorn,tt0042004
Under the Skin,tt1441395
Underground,tt0114787
Underwater,tt5774060
Unforgiven,tt0105695
Unfriended,tt3713166
Unfriended: Dark Web,tt4761916
Unlawful Entry,tt0105699
Unsane,tt7153766
Unstoppable,tt0477080
Up,tt1049413
Up in the Air,tt1193138
Urban Legend,tt0146336
Urban Legends: Final Cut,tt0192731
Us,tt6857112
V for Vendetta,tt0434409
V/H/S/2,tt2450186
Vacation,tt1524930
Vagabond,tt8523042
Valley Girl,tt0086525
Vampire's Kiss,tt0098577
Velvet Goldmine,tt0120879
Veronica Guerin,tt0312549
Vertigo,tt0052357
Victor/Victoria,tt0084865
Village of the Damned (1960),tt0054443
Visiting Hours,tt0083296
Volver,tt0441909
Vox Lux,tt5960374
Wait Until Dark,tt0062467
Waiting to Exhale,tt0114885
Waitress,tt0473308
Wake in Fright,tt0067541
Walk Hard: The Dewey Cox Story,tt0841046
Walking on Sunshine,tt2107861
WALL-E,tt0910970
WandaVision,tt9140560
War for the Planet of the Apes,tt3450958
War Horse,tt1568911
War of the God Monsters,tt19633092
War of the Worlds,tt0407304
WarGames,tt0086567
Wasp Network,tt6760876
Waves,tt8652728
Wayne's World,tt0105793
We Go Way Back,tt0468580
We Were Soldiers,tt0277434
Weekend,tt1714210
Wendy and Lucy,tt1152850
We're All Going to the World's Fair,tt13648224
We're No Angels,tt0098625
Werewolf by Night,tt15318872
Werewolf of London,tt0027194
Wes Craven’s New Nightmare,tt0111686
West Side Story,tt0055614
Westworld,tt0070909
Wet Hot American Summer,tt0243655
What a Way to Go!,tt0058743
What If...?,tt10168312
What's Love Got to Do with It,tt0108551
When the Wind Blows,tt0090315
When We Were Kings,tt0118147
Where the Red Fern Grows,tt0072402
White Christmas,tt0047673
White God,tt2844798
White Men Can't Jump,tt0105812
White Palace,tt0103251
Who Framed Roger Rabbit,tt0096438
Who's That Knocking at My Door,tt0063803
Why Did I Get Married?,tt0906108
Wide Awake,tt0120510
Widows,tt4218572
Wild at Heart,tt0100935
Wild Things,tt0120890
Wildlife,tt5929754
Willard,tt0310357
Willow,tt0096446
Winchester '73,tt0043137
Window Wonderland,tt2994382
Winter's Child,tt0097278
Without Limits,tt0119934
Witness,tt0090329
Witness for the Prosecution,tt0051201
Wizards,tt0076929
Wolf Creek,tt0416315
Women on the Verge of a Nervous Breakdown,tt0095675
Women Talking,tt13669038
Working Girl,tt0096463
World's Greatest Dad,tt1262981
Wuthering Heights,tt0032145
X2,tt0290334
Xanadu,tt0081777
X-Men,tt0120903
X-Men Origins: Wolverine,tt0458525
X-Men: Apocalypse,tt3385516
X-Men: Days of Future Past,tt1877832
X-Men: First Class,tt1270798
X-Men: The Last Stand,tt0376994
xXx,tt0295701
Y Tu Mamá También,tt0245574
Yellow Submarine,tt0063823
Yojimbo,tt0055630
You Can Count on Me,tt0203230
You Only Live Twice,tt0062512
Young Adult,tt1625346
Young and Innocent,tt0029811
Young Frankenstein,tt0072431
Young Guns,tt0096487
Young Mr. Lincoln,tt0032155
Young@Heart,tt1047007
Your Sister's Sister,tt1742336
You're a Big Boy Now,tt0061209
You're Next,tt1853739
Youth Without Youth,tt0481797
You've Got Mail,tt0128853
Zack Snyder's Justice League,tt12361974
Zandalee,tt0101004
Zenon: Girl of the 21st Century,tt0186726
Zero Day,tt0365960
Zodiac,tt0443706
Zola,tt5439812
Zombie Flesh Eaters,tt0080057
Zombieland,tt1156398
